fichier	leaf	surfaceLeaf	surfaceLesion
Chi_P05_1	1	221964	85
Chi_P05_1	1	221964	69
Chi_P05_1	1	221964	110
Chi_P05_1	1	221964	147
Chi_P05_1	1	221964	73
Chi_P05_1	1	221964	60
Chi_P05_1	1	221964	67
Chi_P05_1	1	221964	117
Chi_P05_1	1	221964	138
Chi_P05_1	1	221964	153
Chi_P05_1	1	221964	87
Chi_P05_1	1	221964	103
Chi_P05_1	1	221964	98
Chi_P05_1	1	221964	163
Chi_P05_1	1	221964	144
Chi_P05_1	1	221964	126
Chi_P05_1	1	221964	94
Chi_P05_1	1	221964	56
Chi_P05_1	1	221964	268
Chi_P05_1	1	221964	57
Chi_P05_1	1	221964	121
Chi_P05_1	1	221964	97
Chi_P05_1	1	221964	106
Chi_P05_1	1	221964	76
Chi_P05_1	1	221964	10
Chi_P05_1	1	221964	109
Chi_P05_1	1	221964	57
Chi_P05_1	1	221964	94
Chi_P05_1	1	221964	80
Chi_P05_1	1	221964	88
Chi_P05_1	1	221964	60
Chi_P05_1	1	221964	67
Chi_P05_1	1	221964	79
Chi_P05_1	1	221964	92
Chi_P05_1	1	221964	133
Chi_P05_1	1	221964	135
Chi_P05_1	1	221964	70
Chi_P05_1	1	221964	107
Chi_P05_1	1	221964	82
Chi_P05_1	1	221964	97
Chi_P05_1	1	221964	148
Chi_P05_1	1	221964	64
Chi_P05_1	1	221964	90
Chi_P05_1	1	221964	137
Chi_P05_1	1	221964	47
Chi_P05_1	1	221964	259
Chi_P05_1	1	221964	136
Chi_P05_1	1	221964	108
Chi_P05_1	1	221964	79
Chi_P05_1	1	221964	200
Chi_P05_1	1	221964	204
Chi_P05_1	1	221964	88
Chi_P05_1	1	221964	86
Chi_P05_1	1	221964	77
Chi_P05_1	1	221964	256
Chi_P05_1	1	221964	87
Chi_P05_1	1	221964	55
Chi_P05_1	1	221964	20
Chi_P05_1	1	221964	197
Chi_P05_1	1	221964	79
Chi_P05_1	1	221964	70
Chi_P05_1	1	221964	108
Chi_P05_1	1	221964	152
Chi_P05_1	1	221964	57
Chi_P05_1	1	221964	120
Chi_P05_1	1	221964	103
Chi_P05_1	1	221964	180
Chi_P05_1	1	221964	64
Chi_P05_1	1	221964	172
Chi_P05_1	1	221964	154
Chi_P05_1	1	221964	102
Chi_P05_1	1	221964	275
Chi_P05_1	1	221964	136
Chi_P05_1	1	221964	55
Chi_P05_1	2	209757	34
Chi_P05_1	2	209757	64
Chi_P05_1	2	209757	75
Chi_P05_1	2	209757	95
Chi_P05_1	2	209757	73
Chi_P05_1	2	209757	82
Chi_P05_1	2	209757	118
Chi_P05_1	2	209757	102
Chi_P05_1	2	209757	101
Chi_P05_1	2	209757	79
Chi_P05_1	2	209757	122
Chi_P05_1	2	209757	143
Chi_P05_1	2	209757	130
Chi_P05_1	2	209757	183
Chi_P05_1	2	209757	169
Chi_P05_1	2	209757	129
Chi_P05_1	2	209757	103
Chi_P05_1	2	209757	48
Chi_P05_1	2	209757	121
Chi_P05_1	2	209757	140
Chi_P05_1	2	209757	122
Chi_P05_1	2	209757	81
Chi_P05_1	2	209757	76
Chi_P05_1	2	209757	256
Chi_P05_1	2	209757	240
Chi_P05_1	2	209757	196
Chi_P05_1	2	209757	144
Chi_P05_1	2	209757	209
Chi_P05_1	2	209757	171
