fichier	leaf	surfaceLeaf	surfaceLesion
Chi_P10_1	1	308673	124
Chi_P10_1	1	308673	111
Chi_P10_1	1	308673	70
Chi_P10_1	1	308673	126
Chi_P10_1	1	308673	83
Chi_P10_1	1	308673	91
Chi_P10_1	1	308673	182
Chi_P10_1	1	308673	84
Chi_P10_1	1	308673	14
Chi_P10_1	1	308673	69
Chi_P10_1	1	308673	47
Chi_P10_1	1	308673	107
Chi_P10_1	1	308673	58
Chi_P10_1	1	308673	124
Chi_P10_1	1	308673	37
Chi_P10_1	1	308673	77
Chi_P10_1	1	308673	88
Chi_P10_1	1	308673	113
Chi_P10_1	1	308673	97
Chi_P10_1	1	308673	83
Chi_P10_1	1	308673	92
Chi_P10_1	1	308673	78
Chi_P10_1	1	308673	62
Chi_P10_1	1	308673	251
Chi_P10_1	1	308673	133
Chi_P10_1	1	308673	81
Chi_P10_1	1	308673	230
Chi_P10_1	1	308673	48
Chi_P10_1	1	308673	107
Chi_P10_1	1	308673	33
Chi_P10_1	1	308673	60
Chi_P10_1	1	308673	214
Chi_P10_1	1	308673	97
Chi_P10_1	1	308673	78
Chi_P10_1	1	308673	102
Chi_P10_1	1	308673	97
Chi_P10_1	1	308673	87
Chi_P10_1	1	308673	70
Chi_P10_1	1	308673	76
Chi_P10_1	1	308673	56
Chi_P10_1	1	308673	84
Chi_P10_1	1	308673	85
Chi_P10_1	1	308673	127
Chi_P10_1	1	308673	84
Chi_P10_1	1	308673	93
Chi_P10_1	1	308673	50
Chi_P10_1	1	308673	83
Chi_P10_1	1	308673	95
Chi_P10_1	1	308673	156
Chi_P10_1	1	308673	72
Chi_P10_1	1	308673	90
Chi_P10_1	1	308673	120
Chi_P10_1	1	308673	324
Chi_P10_1	1	308673	59
Chi_P10_1	1	308673	108
Chi_P10_1	1	308673	135
Chi_P10_1	1	308673	197
Chi_P10_1	1	308673	74
Chi_P10_1	1	308673	111
Chi_P10_1	1	308673	68
Chi_P10_1	1	308673	139
Chi_P10_1	1	308673	100
Chi_P10_1	1	308673	38
Chi_P10_1	1	308673	86
Chi_P10_1	1	308673	423
Chi_P10_1	1	308673	124
Chi_P10_1	1	308673	63
Chi_P10_1	1	308673	151
Chi_P10_1	1	308673	73
Chi_P10_1	1	308673	124
Chi_P10_1	1	308673	86
Chi_P10_1	1	308673	63
Chi_P10_1	1	308673	117
Chi_P10_1	1	308673	206
Chi_P10_1	1	308673	177
Chi_P10_1	1	308673	255
Chi_P10_1	1	308673	88
Chi_P10_1	1	308673	198
Chi_P10_1	1	308673	114
Chi_P10_1	1	308673	98
Chi_P10_1	1	308673	178
Chi_P10_1	1	308673	105
Chi_P10_1	1	308673	174
Chi_P10_1	1	308673	78
Chi_P10_1	1	308673	123
Chi_P10_1	1	308673	143
Chi_P10_1	1	308673	161
Chi_P10_1	1	308673	92
Chi_P10_1	1	308673	200
Chi_P10_1	1	308673	140
Chi_P10_1	1	308673	147
Chi_P10_1	1	308673	125
Chi_P10_1	1	308673	89
Chi_P10_1	1	308673	129
Chi_P10_1	1	308673	125
Chi_P10_1	1	308673	53
Chi_P10_1	1	308673	102
Chi_P10_1	1	308673	90
Chi_P10_1	1	308673	94
Chi_P10_1	1	308673	100
Chi_P10_1	1	308673	131
Chi_P10_1	1	308673	141
Chi_P10_1	1	308673	207
Chi_P10_1	1	308673	105
Chi_P10_1	1	308673	105
Chi_P10_1	1	308673	79
Chi_P10_1	1	308673	114
Chi_P10_1	1	308673	106
Chi_P10_1	1	308673	189
Chi_P10_1	1	308673	106
Chi_P10_1	1	308673	127
Chi_P10_1	1	308673	102
Chi_P10_1	1	308673	53
Chi_P10_1	1	308673	100
Chi_P10_1	1	308673	173
Chi_P10_1	1	308673	250
Chi_P10_1	1	308673	101
Chi_P10_1	1	308673	308
Chi_P10_1	1	308673	98
Chi_P10_1	1	308673	152
Chi_P10_1	1	308673	204
Chi_P10_1	1	308673	120
Chi_P10_1	1	308673	112
Chi_P10_1	1	308673	122
Chi_P10_1	1	308673	93
Chi_P10_1	1	308673	298
Chi_P10_1	1	308673	53
Chi_P10_1	1	308673	185
Chi_P10_1	1	308673	208
Chi_P10_1	1	308673	122
Chi_P10_1	1	308673	150
Chi_P10_1	1	308673	121
Chi_P10_1	1	308673	255
Chi_P10_1	1	308673	463
Chi_P10_1	1	308673	167
Chi_P10_1	1	308673	156
Chi_P10_1	1	308673	72
Chi_P10_1	1	308673	494
Chi_P10_1	1	308673	120
Chi_P10_1	1	308673	214
Chi_P10_1	1	308673	131
Chi_P10_1	1	308673	348
Chi_P10_1	1	308673	148
Chi_P10_1	1	308673	13
Chi_P10_1	1	308673	132
Chi_P10_1	1	308673	100
Chi_P10_1	1	308673	112
Chi_P10_1	1	308673	95
Chi_P10_1	1	308673	39
Chi_P10_1	1	308673	51
Chi_P10_1	1	308673	98
Chi_P10_1	1	308673	83
Chi_P10_1	1	308673	170
Chi_P10_1	1	308673	120
Chi_P10_1	1	308673	70
Chi_P10_1	1	308673	92
Chi_P10_1	1	308673	196
Chi_P10_1	1	308673	42
Chi_P10_1	1	308673	98
Chi_P10_1	1	308673	94
Chi_P10_1	1	308673	131
Chi_P10_1	1	308673	99
Chi_P10_1	1	308673	111
Chi_P10_1	1	308673	141
Chi_P10_1	1	308673	58
Chi_P10_1	1	308673	174
Chi_P10_1	1	308673	86
Chi_P10_1	1	308673	99
Chi_P10_1	1	308673	290
Chi_P10_1	1	308673	42
Chi_P10_1	1	308673	33
Chi_P10_1	1	308673	91
Chi_P10_1	1	308673	106
Chi_P10_1	1	308673	132
Chi_P10_1	1	308673	141
Chi_P10_1	1	308673	48
Chi_P10_1	2	359306	105
Chi_P10_1	2	359306	139
Chi_P10_1	2	359306	116
Chi_P10_1	2	359306	155
Chi_P10_1	2	359306	135
Chi_P10_1	2	359306	219
Chi_P10_1	2	359306	99
Chi_P10_1	2	359306	70
Chi_P10_1	2	359306	66
Chi_P10_1	2	359306	82
Chi_P10_1	2	359306	185
Chi_P10_1	2	359306	106
Chi_P10_1	2	359306	92
Chi_P10_1	2	359306	121
Chi_P10_1	2	359306	145
Chi_P10_1	2	359306	76
Chi_P10_1	2	359306	217
Chi_P10_1	2	359306	115
Chi_P10_1	2	359306	90
Chi_P10_1	2	359306	113
Chi_P10_1	2	359306	132
Chi_P10_1	2	359306	89
Chi_P10_1	2	359306	122
Chi_P10_1	2	359306	94
Chi_P10_1	2	359306	119
Chi_P10_1	2	359306	96
Chi_P10_1	2	359306	170
Chi_P10_1	2	359306	107
Chi_P10_1	2	359306	147
Chi_P10_1	2	359306	183
Chi_P10_1	2	359306	80
Chi_P10_1	2	359306	184
Chi_P10_1	2	359306	82
Chi_P10_1	2	359306	117
Chi_P10_1	2	359306	104
Chi_P10_1	2	359306	165
Chi_P10_1	2	359306	132
Chi_P10_1	2	359306	94
Chi_P10_1	2	359306	66
Chi_P10_1	2	359306	84
Chi_P10_1	2	359306	334
Chi_P10_1	2	359306	71
Chi_P10_1	2	359306	196
Chi_P10_1	2	359306	91
Chi_P10_1	2	359306	167
Chi_P10_1	2	359306	277
Chi_P10_1	2	359306	81
Chi_P10_1	2	359306	155
Chi_P10_1	2	359306	110
Chi_P10_1	2	359306	69
Chi_P10_1	2	359306	84
Chi_P10_1	2	359306	177
Chi_P10_1	2	359306	222
Chi_P10_1	2	359306	132
Chi_P10_1	2	359306	64
Chi_P10_1	2	359306	40
Chi_P10_1	2	359306	191
Chi_P10_1	2	359306	108
Chi_P10_1	2	359306	198
Chi_P10_1	2	359306	128
Chi_P10_1	2	359306	147
Chi_P10_1	2	359306	164
Chi_P10_1	2	359306	247
Chi_P10_1	2	359306	142
Chi_P10_1	2	359306	114
Chi_P10_1	2	359306	328
Chi_P10_1	2	359306	129
Chi_P10_1	2	359306	91
Chi_P10_1	2	359306	124
Chi_P10_1	2	359306	160
Chi_P10_1	2	359306	114
Chi_P10_1	2	359306	129
Chi_P10_1	2	359306	179
Chi_P10_1	2	359306	118
Chi_P10_1	2	359306	105
Chi_P10_1	2	359306	137
Chi_P10_1	2	359306	75
Chi_P10_1	2	359306	105
Chi_P10_1	2	359306	62
Chi_P10_1	2	359306	136
Chi_P10_1	2	359306	67
Chi_P10_1	2	359306	95
Chi_P10_1	2	359306	147
Chi_P10_1	2	359306	117
Chi_P10_1	2	359306	54
Chi_P10_1	2	359306	129
Chi_P10_1	2	359306	72
