fichier	leaf	surfaceLeaf	surfaceLesion
Chi_P02_1	1	221331	146
Chi_P02_1	1	221331	86
Chi_P02_1	1	221331	121
Chi_P02_1	1	221331	158
Chi_P02_1	1	221331	108
Chi_P02_1	1	221331	124
Chi_P02_1	1	221331	157
Chi_P02_1	1	221331	117
Chi_P02_1	1	221331	160
Chi_P02_1	1	221331	186
Chi_P02_1	1	221331	94
Chi_P02_1	1	221331	152
Chi_P02_1	1	221331	132
Chi_P02_1	1	221331	77
Chi_P02_1	1	221331	146
Chi_P02_1	1	221331	72
Chi_P02_1	1	221331	124
Chi_P02_1	1	221331	147
Chi_P02_1	1	221331	147
Chi_P02_1	1	221331	375
Chi_P02_1	1	221331	178
Chi_P02_1	1	221331	110
Chi_P02_1	1	221331	144
Chi_P02_1	1	221331	97
Chi_P02_1	1	221331	87
Chi_P02_1	1	221331	70
Chi_P02_1	1	221331	265
Chi_P02_1	1	221331	153
Chi_P02_1	1	221331	152
Chi_P02_1	1	221331	129
Chi_P02_1	1	221331	240
Chi_P02_1	1	221331	249
Chi_P02_1	1	221331	107
Chi_P02_1	1	221331	100
Chi_P02_1	1	221331	432
Chi_P02_1	1	221331	187
Chi_P02_1	1	221331	130
Chi_P02_1	1	221331	139
Chi_P02_1	1	221331	119
Chi_P02_1	1	221331	227
Chi_P02_1	1	221331	119
Chi_P02_1	1	221331	75
Chi_P02_1	1	221331	101
Chi_P02_1	1	221331	158
Chi_P02_1	1	221331	126
Chi_P02_1	1	221331	161
Chi_P02_1	1	221331	121
Chi_P02_1	1	221331	88
Chi_P02_1	1	221331	100
Chi_P02_1	1	221331	121
Chi_P02_1	1	221331	76
Chi_P02_1	1	221331	129
Chi_P02_1	1	221331	173
Chi_P02_1	1	221331	103
Chi_P02_1	1	221331	98
Chi_P02_1	1	221331	62
Chi_P02_1	1	221331	108
Chi_P02_1	1	221331	130
Chi_P02_1	1	221331	72
Chi_P02_1	1	221331	52
Chi_P02_1	1	221331	151
Chi_P02_1	1	221331	177
Chi_P02_1	1	221331	104
Chi_P02_1	1	221331	146
Chi_P02_1	1	221331	157
Chi_P02_1	1	221331	183
Chi_P02_1	1	221331	100
Chi_P02_1	1	221331	175
Chi_P02_1	1	221331	237
Chi_P02_1	1	221331	206
Chi_P02_1	1	221331	213
Chi_P02_1	1	221331	99
Chi_P02_1	1	221331	119
Chi_P02_1	1	221331	14
Chi_P02_1	1	221331	179
Chi_P02_1	1	221331	160
Chi_P02_1	1	221331	123
Chi_P02_1	1	221331	178
Chi_P02_1	1	221331	174
Chi_P02_1	1	221331	58
Chi_P02_1	1	221331	166
Chi_P02_1	1	221331	120
Chi_P02_1	1	221331	118
Chi_P02_1	1	221331	186
Chi_P02_1	1	221331	242
Chi_P02_1	1	221331	62
Chi_P02_1	1	221331	203
Chi_P02_1	1	221331	125
Chi_P02_1	1	221331	116
Chi_P02_1	2	325121	139
Chi_P02_1	2	325121	218
Chi_P02_1	2	325121	83
Chi_P02_1	2	325121	116
Chi_P02_1	2	325121	138
Chi_P02_1	2	325121	97
Chi_P02_1	2	325121	132
Chi_P02_1	2	325121	95
Chi_P02_1	2	325121	276
Chi_P02_1	2	325121	81
Chi_P02_1	2	325121	105
Chi_P02_1	2	325121	154
Chi_P02_1	2	325121	122
Chi_P02_1	2	325121	150
Chi_P02_1	2	325121	122
Chi_P02_1	2	325121	71
Chi_P02_1	2	325121	277
Chi_P02_1	2	325121	104
Chi_P02_1	2	325121	85
Chi_P02_1	2	325121	159
Chi_P02_1	2	325121	151
Chi_P02_1	2	325121	62
Chi_P02_1	2	325121	143
Chi_P02_1	2	325121	163
Chi_P02_1	2	325121	11
Chi_P02_1	2	325121	87
Chi_P02_1	2	325121	70
Chi_P02_1	2	325121	219
Chi_P02_1	2	325121	80
Chi_P02_1	2	325121	76
Chi_P02_1	2	325121	80
Chi_P02_1	2	325121	98
Chi_P02_1	2	325121	32
Chi_P02_1	2	325121	77
Chi_P02_1	2	325121	87
Chi_P02_1	2	325121	148
Chi_P02_1	2	325121	180
Chi_P02_1	2	325121	90
Chi_P02_1	2	325121	108
Chi_P02_1	2	325121	101
Chi_P02_1	2	325121	140
Chi_P02_1	2	325121	107
Chi_P02_1	2	325121	115
Chi_P02_1	2	325121	89
Chi_P02_1	2	325121	55
Chi_P02_1	2	325121	152
Chi_P02_1	2	325121	30
Chi_P02_1	2	325121	110
Chi_P02_1	2	325121	59
Chi_P02_1	2	325121	84
Chi_P02_1	2	325121	90
Chi_P02_1	2	325121	94
Chi_P02_1	2	325121	64
Chi_P02_1	2	325121	125
Chi_P02_1	2	325121	189
Chi_P02_1	2	325121	111
Chi_P02_1	2	325121	87
Chi_P02_1	2	325121	146
Chi_P02_1	2	325121	151
Chi_P02_1	2	325121	60
Chi_P02_1	2	325121	160
Chi_P02_1	2	325121	221
Chi_P02_1	2	325121	109
Chi_P02_1	2	325121	261
Chi_P02_1	2	325121	124
Chi_P02_1	2	325121	54
Chi_P02_1	2	325121	129
Chi_P02_1	2	325121	139
Chi_P02_1	2	325121	118
Chi_P02_1	2	325121	94
Chi_P02_1	2	325121	23
Chi_P02_1	2	325121	239
Chi_P02_1	2	325121	98
Chi_P02_1	2	325121	104
Chi_P02_1	2	325121	142
Chi_P02_1	2	325121	46
Chi_P02_1	2	325121	151
Chi_P02_1	2	325121	181
Chi_P02_1	2	325121	95
Chi_P02_1	2	325121	98
Chi_P02_1	2	325121	141
Chi_P02_1	2	325121	140
Chi_P02_1	2	325121	98
Chi_P02_1	2	325121	58
Chi_P02_1	2	325121	108
Chi_P02_1	2	325121	32
Chi_P02_1	2	325121	248
Chi_P02_1	2	325121	176
Chi_P02_1	2	325121	67
Chi_P02_1	2	325121	142
Chi_P02_1	2	325121	135
Chi_P02_1	2	325121	92
Chi_P02_1	2	325121	185
Chi_P02_1	2	325121	38
Chi_P02_1	2	325121	247
Chi_P02_1	2	325121	90
Chi_P02_1	2	325121	172
Chi_P02_1	2	325121	123
Chi_P02_1	2	325121	107
Chi_P02_1	2	325121	157
Chi_P02_1	2	325121	162
Chi_P02_1	2	325121	157
Chi_P02_1	2	325121	150
Chi_P02_1	2	325121	103
Chi_P02_1	3	251438	190
Chi_P02_1	3	251438	151
Chi_P02_1	3	251438	125
Chi_P02_1	3	251438	113
Chi_P02_1	3	251438	269
Chi_P02_1	3	251438	94
Chi_P02_1	3	251438	177
Chi_P02_1	3	251438	141
Chi_P02_1	3	251438	124
Chi_P02_1	3	251438	131
Chi_P02_1	3	251438	222
Chi_P02_1	3	251438	133
Chi_P02_1	3	251438	111
Chi_P02_1	3	251438	80
Chi_P02_1	3	251438	230
Chi_P02_1	3	251438	137
Chi_P02_1	3	251438	99
Chi_P02_1	3	251438	77
Chi_P02_1	3	251438	142
Chi_P02_1	3	251438	125
Chi_P02_1	3	251438	132
Chi_P02_1	3	251438	440
Chi_P02_1	3	251438	126
Chi_P02_1	3	251438	134
Chi_P02_1	3	251438	162
Chi_P02_1	3	251438	108
Chi_P02_1	3	251438	108
Chi_P02_1	3	251438	137
Chi_P02_1	3	251438	299
Chi_P02_1	3	251438	112
Chi_P02_1	3	251438	93
Chi_P02_1	3	251438	78
Chi_P02_1	3	251438	178
Chi_P02_1	3	251438	248
Chi_P02_1	3	251438	54
Chi_P02_1	3	251438	45
Chi_P02_1	3	251438	87
Chi_P02_1	3	251438	233
Chi_P02_1	3	251438	112
Chi_P02_1	3	251438	92
Chi_P02_1	3	251438	72
Chi_P02_1	3	251438	196
Chi_P02_1	3	251438	92
Chi_P02_1	3	251438	127
Chi_P02_1	3	251438	116
Chi_P02_1	3	251438	56
Chi_P02_1	3	251438	72
Chi_P02_1	3	251438	125
Chi_P02_1	3	251438	97
Chi_P02_1	3	251438	241
Chi_P02_1	3	251438	93
Chi_P02_1	3	251438	165
Chi_P02_1	3	251438	47
Chi_P02_1	3	251438	136
Chi_P02_1	3	251438	140
Chi_P02_1	3	251438	73
Chi_P02_1	3	251438	86
Chi_P02_1	3	251438	108
Chi_P02_1	3	251438	55
Chi_P02_1	3	251438	184
Chi_P02_1	3	251438	181
Chi_P02_1	3	251438	105
Chi_P02_1	3	251438	141
Chi_P02_1	3	251438	187
Chi_P02_1	3	251438	284
Chi_P02_1	3	251438	99
Chi_P02_1	3	251438	233
Chi_P02_1	3	251438	96
Chi_P02_1	3	251438	79
Chi_P02_1	3	251438	129
Chi_P02_1	3	251438	188
Chi_P02_1	3	251438	203
Chi_P02_1	3	251438	85
Chi_P02_1	3	251438	142
Chi_P02_1	3	251438	152
Chi_P02_1	3	251438	184
Chi_P02_1	3	251438	157
Chi_P02_1	3	251438	163
Chi_P02_1	3	251438	141
Chi_P02_1	3	251438	198
Chi_P02_1	3	251438	113
Chi_P02_1	3	251438	64
Chi_P02_1	3	251438	129
Chi_P02_1	3	251438	257
Chi_P02_1	3	251438	105
Chi_P02_1	3	251438	161
Chi_P02_1	3	251438	118
Chi_P02_1	3	251438	100
Chi_P02_1	3	251438	152
Chi_P02_1	3	251438	124
Chi_P02_1	3	251438	121
Chi_P02_1	3	251438	41
Chi_P02_1	3	251438	292
Chi_P02_1	3	251438	347
Chi_P02_1	3	251438	133
Chi_P02_1	3	251438	94
Chi_P02_1	3	251438	324
Chi_P02_1	3	251438	332
Chi_P02_1	3	251438	139
Chi_P02_1	3	251438	144
Chi_P02_1	3	251438	104
Chi_P02_1	3	251438	138
Chi_P02_1	3	251438	136
Chi_P02_1	3	251438	191
Chi_P02_1	4	321228	41
Chi_P02_1	4	321228	146
Chi_P02_1	4	321228	106
Chi_P02_1	4	321228	80
Chi_P02_1	4	321228	214
Chi_P02_1	4	321228	100
Chi_P02_1	4	321228	91
Chi_P02_1	4	321228	114
Chi_P02_1	4	321228	94
Chi_P02_1	4	321228	147
Chi_P02_1	4	321228	98
Chi_P02_1	4	321228	149
Chi_P02_1	4	321228	67
Chi_P02_1	4	321228	118
Chi_P02_1	4	321228	31
Chi_P02_1	4	321228	47
Chi_P02_1	4	321228	240
Chi_P02_1	4	321228	110
Chi_P02_1	4	321228	131
Chi_P02_1	4	321228	92
Chi_P02_1	4	321228	87
Chi_P02_1	4	321228	108
Chi_P02_1	4	321228	64
Chi_P02_1	4	321228	27
Chi_P02_1	4	321228	105
Chi_P02_1	4	321228	72
Chi_P02_1	4	321228	109
Chi_P02_1	4	321228	66
Chi_P02_1	4	321228	119
Chi_P02_1	4	321228	119
Chi_P02_1	4	321228	60
Chi_P02_1	4	321228	12
Chi_P02_1	4	321228	93
Chi_P02_1	4	321228	67
Chi_P02_1	4	321228	139
Chi_P02_1	4	321228	89
Chi_P02_1	4	321228	80
Chi_P02_1	4	321228	92
Chi_P02_1	4	321228	70
Chi_P02_1	4	321228	69
Chi_P02_1	4	321228	101
Chi_P02_1	4	321228	71
Chi_P02_1	4	321228	80
Chi_P02_1	4	321228	108
Chi_P02_1	4	321228	95
Chi_P02_1	4	321228	124
Chi_P02_1	4	321228	92
Chi_P02_1	4	321228	85
Chi_P02_1	4	321228	122
Chi_P02_1	4	321228	73
Chi_P02_1	4	321228	160
Chi_P02_1	4	321228	174
Chi_P02_1	4	321228	74
Chi_P02_1	4	321228	138
Chi_P02_1	4	321228	56
Chi_P02_1	4	321228	52
Chi_P02_1	4	321228	156
Chi_P02_1	4	321228	49
Chi_P02_1	4	321228	111
Chi_P02_1	4	321228	67
Chi_P02_1	4	321228	120
Chi_P02_1	4	321228	92
Chi_P02_1	4	321228	206
Chi_P02_1	4	321228	87
Chi_P02_1	4	321228	64
Chi_P02_1	4	321228	88
Chi_P02_1	4	321228	112
Chi_P02_1	4	321228	85
Chi_P02_1	4	321228	178
Chi_P02_1	4	321228	195
Chi_P02_1	4	321228	22
Chi_P02_1	4	321228	194
Chi_P02_1	4	321228	114
Chi_P02_1	4	321228	119
Chi_P02_1	4	321228	103
Chi_P02_1	4	321228	184
Chi_P02_1	4	321228	161
Chi_P02_1	4	321228	97
Chi_P02_1	4	321228	166
Chi_P02_1	4	321228	218
Chi_P02_1	4	321228	147
Chi_P02_1	4	321228	135
Chi_P02_1	5	282076	58
Chi_P02_1	5	282076	88
Chi_P02_1	5	282076	84
Chi_P02_1	5	282076	97
Chi_P02_1	5	282076	145
Chi_P02_1	5	282076	172
Chi_P02_1	5	282076	120
Chi_P02_1	5	282076	203
Chi_P02_1	5	282076	116
Chi_P02_1	5	282076	57
Chi_P02_1	5	282076	113
Chi_P02_1	5	282076	20
Chi_P02_1	5	282076	52
Chi_P02_1	5	282076	93
Chi_P02_1	5	282076	125
Chi_P02_1	5	282076	128
Chi_P02_1	5	282076	13
Chi_P02_1	5	282076	77
Chi_P02_1	5	282076	108
Chi_P02_1	5	282076	140
Chi_P02_1	5	282076	83
Chi_P02_1	5	282076	83
Chi_P02_1	5	282076	42
Chi_P02_1	5	282076	56
Chi_P02_1	5	282076	117
Chi_P02_1	5	282076	63
Chi_P02_1	5	282076	98
Chi_P02_1	5	282076	94
Chi_P02_1	5	282076	109
Chi_P02_1	5	282076	75
Chi_P02_1	5	282076	89
Chi_P02_1	5	282076	36
Chi_P02_1	5	282076	57
Chi_P02_1	5	282076	90
Chi_P02_1	5	282076	57
Chi_P02_1	5	282076	82
Chi_P02_1	5	282076	48
Chi_P02_1	5	282076	26
Chi_P02_1	5	282076	119
Chi_P02_1	5	282076	61
Chi_P02_1	5	282076	102
Chi_P02_1	5	282076	187
Chi_P02_1	5	282076	78
Chi_P02_1	5	282076	150
Chi_P02_1	5	282076	203
Chi_P02_1	5	282076	141
Chi_P02_1	5	282076	416
Chi_P02_1	5	282076	131
Chi_P02_1	5	282076	171
Chi_P02_1	5	282076	135
Chi_P02_1	5	282076	104
Chi_P02_1	5	282076	94
Chi_P02_1	5	282076	405
Chi_P02_1	5	282076	299
Chi_P02_1	5	282076	129
Chi_P02_1	5	282076	32
Chi_P02_1	5	282076	124
Chi_P02_1	5	282076	77
Chi_P02_1	5	282076	164
Chi_P02_1	5	282076	197
Chi_P02_1	5	282076	160
Chi_P02_1	5	282076	177
Chi_P02_1	5	282076	202
Chi_P02_1	5	282076	189
Chi_P02_1	5	282076	177
Chi_P02_1	5	282076	149
Chi_P02_1	5	282076	128
Chi_P02_1	5	282076	121
Chi_P02_1	5	282076	97
Chi_P02_1	5	282076	186
Chi_P02_1	5	282076	122
Chi_P02_1	5	282076	168
Chi_P02_1	5	282076	126
Chi_P02_1	5	282076	34
Chi_P02_1	5	282076	81
Chi_P02_1	5	282076	135
Chi_P02_1	5	282076	377
Chi_P02_1	5	282076	131
Chi_P02_1	6	314752	166
Chi_P02_1	6	314752	79
Chi_P02_1	6	314752	102
Chi_P02_1	6	314752	115
Chi_P02_1	6	314752	105
Chi_P02_1	6	314752	124
Chi_P02_1	6	314752	67
Chi_P02_1	6	314752	175
Chi_P02_1	6	314752	122
Chi_P02_1	6	314752	52
Chi_P02_1	6	314752	85
Chi_P02_1	6	314752	116
Chi_P02_1	6	314752	87
Chi_P02_1	6	314752	128
Chi_P02_1	6	314752	187
Chi_P02_1	6	314752	100
Chi_P02_1	6	314752	43
Chi_P02_1	6	314752	102
Chi_P02_1	6	314752	193
Chi_P02_1	6	314752	103
Chi_P02_1	6	314752	86
Chi_P02_1	6	314752	138
Chi_P02_1	6	314752	141
Chi_P02_1	6	314752	114
Chi_P02_1	6	314752	175
Chi_P02_1	6	314752	91
Chi_P02_1	6	314752	213
Chi_P02_1	6	314752	119
Chi_P02_1	6	314752	97
Chi_P02_1	6	314752	68
Chi_P02_1	6	314752	160
Chi_P02_1	6	314752	71
Chi_P02_1	6	314752	120
Chi_P02_1	6	314752	91
Chi_P02_1	6	314752	314
Chi_P02_1	6	314752	162
Chi_P02_1	6	314752	146
Chi_P02_1	6	314752	61
Chi_P02_1	6	314752	119
Chi_P02_1	6	314752	115
Chi_P02_1	6	314752	87
Chi_P02_1	6	314752	137
Chi_P02_1	6	314752	102
Chi_P02_1	6	314752	104
Chi_P02_1	6	314752	122
Chi_P02_1	6	314752	46
Chi_P02_1	6	314752	98
Chi_P02_1	6	314752	61
Chi_P02_1	6	314752	37
Chi_P02_1	6	314752	75
Chi_P02_1	6	314752	123
Chi_P02_1	6	314752	11
Chi_P02_1	6	314752	85
Chi_P02_1	6	314752	86
Chi_P02_1	6	314752	64
Chi_P02_1	6	314752	215
Chi_P02_1	6	314752	77
Chi_P02_1	6	314752	113
Chi_P02_1	6	314752	101
Chi_P02_1	6	314752	151
Chi_P02_1	6	314752	109
Chi_P02_1	6	314752	37
Chi_P02_1	6	314752	64
Chi_P02_1	6	314752	129
Chi_P02_1	6	314752	33
Chi_P02_1	6	314752	36
Chi_P02_1	6	314752	102
Chi_P02_1	6	314752	26
Chi_P02_1	6	314752	82
Chi_P02_1	6	314752	99
Chi_P02_1	6	314752	54
Chi_P02_1	6	314752	88
Chi_P02_1	6	314752	37
Chi_P02_1	6	314752	93
Chi_P02_1	6	314752	109
Chi_P02_1	6	314752	96
Chi_P02_1	6	314752	77
Chi_P02_1	6	314752	126
Chi_P02_1	6	314752	173
Chi_P02_1	6	314752	81
Chi_P02_1	6	314752	93
Chi_P02_1	6	314752	124
Chi_P02_1	6	314752	59
Chi_P02_1	6	314752	43
Chi_P02_1	6	314752	47
Chi_P02_1	6	314752	21
Chi_P02_1	6	314752	226
Chi_P02_1	6	314752	105
Chi_P02_1	6	314752	94
Chi_P02_1	6	314752	86
Chi_P02_1	6	314752	85
Chi_P02_1	6	314752	156
Chi_P02_1	6	314752	97
Chi_P02_1	6	314752	128
Chi_P02_1	6	314752	100
Chi_P02_1	6	314752	94
Chi_P02_1	6	314752	88
Chi_P02_1	6	314752	69
Chi_P02_1	6	314752	126
Chi_P02_1	6	314752	106
Chi_P02_1	6	314752	57
Chi_P02_1	6	314752	101
Chi_P02_1	6	314752	67
Chi_P02_1	6	314752	107
Chi_P02_1	6	314752	57
Chi_P02_1	6	314752	136
Chi_P02_1	6	314752	42
Chi_P02_1	6	314752	46
Chi_P02_1	6	314752	79
Chi_P02_1	6	314752	10
Chi_P02_1	6	314752	47
Chi_P02_1	6	314752	42
Chi_P02_1	6	314752	117
Chi_P02_1	7	326291	94
Chi_P02_1	7	326291	76
Chi_P02_1	7	326291	96
Chi_P02_1	7	326291	109
Chi_P02_1	7	326291	98
Chi_P02_1	7	326291	104
Chi_P02_1	7	326291	111
Chi_P02_1	7	326291	92
Chi_P02_1	7	326291	82
Chi_P02_1	7	326291	66
Chi_P02_1	7	326291	102
Chi_P02_1	7	326291	84
Chi_P02_1	7	326291	100
Chi_P02_1	7	326291	87
Chi_P02_1	7	326291	92
Chi_P02_1	7	326291	67
Chi_P02_1	7	326291	92
Chi_P02_1	7	326291	297
Chi_P02_1	7	326291	105
Chi_P02_1	7	326291	55
Chi_P02_1	7	326291	129
Chi_P02_1	7	326291	72
Chi_P02_1	7	326291	113
Chi_P02_1	7	326291	120
Chi_P02_1	7	326291	93
Chi_P02_1	7	326291	105
Chi_P02_1	7	326291	142
Chi_P02_1	7	326291	172
Chi_P02_1	7	326291	99
Chi_P02_1	7	326291	142
Chi_P02_1	7	326291	87
Chi_P02_1	7	326291	112
Chi_P02_1	7	326291	111
Chi_P02_1	7	326291	136
Chi_P02_1	7	326291	132
Chi_P02_1	7	326291	104
Chi_P02_1	7	326291	294
Chi_P02_1	7	326291	112
Chi_P02_1	7	326291	118
Chi_P02_1	7	326291	96
Chi_P02_1	7	326291	66
Chi_P02_1	7	326291	91
Chi_P02_1	7	326291	102
Chi_P02_1	7	326291	118
Chi_P02_1	7	326291	164
Chi_P02_1	7	326291	135
Chi_P02_1	7	326291	53
Chi_P02_1	7	326291	107
Chi_P02_1	7	326291	114
Chi_P02_1	7	326291	100
Chi_P02_1	7	326291	121
Chi_P02_1	7	326291	89
Chi_P02_1	7	326291	68
Chi_P02_1	7	326291	109
Chi_P02_1	7	326291	136
Chi_P02_1	7	326291	91
Chi_P02_1	7	326291	83
Chi_P02_1	7	326291	92
Chi_P02_1	7	326291	134
Chi_P02_1	7	326291	220
Chi_P02_1	7	326291	155
Chi_P02_1	7	326291	147
Chi_P02_1	7	326291	140
Chi_P02_1	7	326291	132
Chi_P02_1	7	326291	445
Chi_P02_1	7	326291	136
Chi_P02_1	7	326291	59
Chi_P02_1	7	326291	89
Chi_P02_1	7	326291	93
Chi_P02_1	7	326291	101
Chi_P02_1	7	326291	113
Chi_P02_1	7	326291	98
Chi_P02_1	7	326291	102
Chi_P02_1	7	326291	85
Chi_P02_1	7	326291	93
Chi_P02_1	7	326291	102
Chi_P02_1	7	326291	184
Chi_P02_1	7	326291	81
Chi_P02_1	7	326291	96
Chi_P02_1	7	326291	125
Chi_P02_1	7	326291	60
Chi_P02_1	7	326291	49
Chi_P02_1	7	326291	129
Chi_P02_1	7	326291	13
Chi_P02_1	7	326291	69
Chi_P02_1	7	326291	140
Chi_P02_1	7	326291	78
Chi_P02_1	7	326291	91
Chi_P02_1	7	326291	200
Chi_P02_1	7	326291	82
Chi_P02_1	7	326291	118
Chi_P02_1	7	326291	113
Chi_P02_1	7	326291	100
Chi_P02_1	7	326291	117
Chi_P02_1	7	326291	44
Chi_P02_1	7	326291	135
Chi_P02_1	7	326291	63
Chi_P02_1	7	326291	79
Chi_P02_1	7	326291	94
Chi_P02_1	7	326291	60
Chi_P02_1	7	326291	80
Chi_P02_1	7	326291	83
Chi_P02_1	7	326291	119
Chi_P02_1	7	326291	93
Chi_P02_1	7	326291	158
Chi_P02_1	7	326291	79
Chi_P02_1	7	326291	119
Chi_P02_1	7	326291	55
Chi_P02_1	8	337300	25
Chi_P02_1	8	337300	94
Chi_P02_1	8	337300	121
Chi_P02_1	8	337300	134
Chi_P02_1	8	337300	92
Chi_P02_1	8	337300	140
Chi_P02_1	8	337300	107
Chi_P02_1	8	337300	82
Chi_P02_1	8	337300	91
Chi_P02_1	8	337300	401
Chi_P02_1	8	337300	135
Chi_P02_1	8	337300	120
Chi_P02_1	8	337300	151
Chi_P02_1	8	337300	73
Chi_P02_1	8	337300	314
Chi_P02_1	8	337300	165
Chi_P02_1	8	337300	169
Chi_P02_1	8	337300	125
Chi_P02_1	8	337300	156
Chi_P02_1	8	337300	193
Chi_P02_1	8	337300	108
Chi_P02_1	8	337300	170
Chi_P02_1	8	337300	136
Chi_P02_1	8	337300	152
Chi_P02_1	8	337300	182
Chi_P02_1	8	337300	264
