fichier	leaf	surfaceLeaf	surfaceLesion
Chi_P07_1	1	339982	85
Chi_P07_1	1	339982	102
Chi_P07_1	1	339982	82
Chi_P07_1	1	339982	95
Chi_P07_1	1	339982	224
Chi_P07_1	1	339982	132
Chi_P07_1	1	339982	90
Chi_P07_1	1	339982	122
Chi_P07_1	1	339982	96
Chi_P07_1	1	339982	139
Chi_P07_1	1	339982	59
Chi_P07_1	1	339982	20
Chi_P07_1	1	339982	113
Chi_P07_1	1	339982	103
Chi_P07_1	1	339982	108
Chi_P07_1	1	339982	119
Chi_P07_1	1	339982	44
Chi_P07_1	1	339982	70
Chi_P07_1	1	339982	99
Chi_P07_1	1	339982	104
Chi_P07_1	1	339982	96
Chi_P07_1	1	339982	109
Chi_P07_1	1	339982	77
Chi_P07_1	1	339982	100
Chi_P07_1	1	339982	81
Chi_P07_1	1	339982	111
Chi_P07_1	1	339982	92
Chi_P07_1	1	339982	40
Chi_P07_1	1	339982	59
Chi_P07_1	1	339982	207
Chi_P07_1	1	339982	84
Chi_P07_1	1	339982	65
Chi_P07_1	1	339982	102
Chi_P07_1	1	339982	67
Chi_P07_1	1	339982	84
Chi_P07_1	1	339982	93
Chi_P07_1	1	339982	117
Chi_P07_1	1	339982	84
Chi_P07_1	1	339982	109
Chi_P07_1	1	339982	126
Chi_P07_1	1	339982	156
Chi_P07_1	1	339982	150
Chi_P07_1	1	339982	131
Chi_P07_1	1	339982	115
Chi_P07_1	1	339982	186
Chi_P07_1	1	339982	144
Chi_P07_1	1	339982	114
Chi_P07_1	1	339982	45
Chi_P07_1	1	339982	85
Chi_P07_1	1	339982	156
Chi_P07_1	1	339982	159
Chi_P07_1	1	339982	134
Chi_P07_1	1	339982	132
Chi_P07_1	1	339982	84
Chi_P07_1	1	339982	82
Chi_P07_1	1	339982	171
Chi_P07_1	1	339982	99
Chi_P07_1	1	339982	99
Chi_P07_1	1	339982	194
Chi_P07_1	1	339982	70
Chi_P07_1	1	339982	79
Chi_P07_1	1	339982	102
Chi_P07_1	1	339982	102
Chi_P07_1	1	339982	232
Chi_P07_1	1	339982	288
Chi_P07_1	1	339982	82
Chi_P07_1	1	339982	86
Chi_P07_1	1	339982	152
Chi_P07_1	1	339982	179
Chi_P07_1	1	339982	119
Chi_P07_1	1	339982	138
Chi_P07_1	1	339982	122
Chi_P07_1	1	339982	124
Chi_P07_1	1	339982	53
Chi_P07_1	1	339982	137
Chi_P07_1	1	339982	266
Chi_P07_1	1	339982	135
Chi_P07_1	1	339982	76
Chi_P07_1	1	339982	104
Chi_P07_1	1	339982	27
Chi_P07_1	1	339982	950
Chi_P07_1	1	339982	79
Chi_P07_1	1	339982	101
Chi_P07_1	1	339982	178
Chi_P07_1	1	339982	111
Chi_P07_1	1	339982	232
Chi_P07_1	1	339982	80
Chi_P07_1	1	339982	131
Chi_P07_1	1	339982	74
Chi_P07_1	1	339982	106
Chi_P07_1	1	339982	74
Chi_P07_1	1	339982	66
Chi_P07_1	1	339982	93
Chi_P07_1	1	339982	180
Chi_P07_1	1	339982	81
Chi_P07_1	1	339982	87
Chi_P07_1	1	339982	122
Chi_P07_1	1	339982	172
Chi_P07_1	1	339982	134
Chi_P07_1	1	339982	122
Chi_P07_1	1	339982	119
Chi_P07_1	1	339982	93
Chi_P07_1	1	339982	275
Chi_P07_1	1	339982	98
Chi_P07_1	1	339982	96
Chi_P07_1	1	339982	130
Chi_P07_1	1	339982	143
Chi_P07_1	1	339982	162
Chi_P07_1	1	339982	109
Chi_P07_1	1	339982	527
Chi_P07_1	1	339982	182
Chi_P07_1	1	339982	199
Chi_P07_1	1	339982	104
Chi_P07_1	1	339982	185
Chi_P07_1	1	339982	33
Chi_P07_1	1	339982	144
Chi_P07_1	1	339982	116
Chi_P07_1	2	269323	143
Chi_P07_1	2	269323	117
Chi_P07_1	2	269323	183
Chi_P07_1	2	269323	319
Chi_P07_1	2	269323	115
Chi_P07_1	2	269323	134
Chi_P07_1	2	269323	190
Chi_P07_1	2	269323	206
Chi_P07_1	2	269323	198
Chi_P07_1	2	269323	115
Chi_P07_1	2	269323	52
Chi_P07_1	2	269323	152
Chi_P07_1	2	269323	121
Chi_P07_1	2	269323	139
Chi_P07_1	2	269323	142
Chi_P07_1	2	269323	164
Chi_P07_1	2	269323	127
Chi_P07_1	2	269323	118
Chi_P07_1	2	269323	139
Chi_P07_1	2	269323	54
Chi_P07_1	2	269323	60
Chi_P07_1	2	269323	260
Chi_P07_1	2	269323	134
Chi_P07_1	2	269323	121
Chi_P07_1	2	269323	198
Chi_P07_1	2	269323	84
Chi_P07_1	2	269323	226
Chi_P07_1	2	269323	92
Chi_P07_1	2	269323	118
Chi_P07_1	2	269323	156
Chi_P07_1	2	269323	95
Chi_P07_1	2	269323	114
Chi_P07_1	2	269323	231
Chi_P07_1	2	269323	93
Chi_P07_1	2	269323	155
Chi_P07_1	2	269323	135
Chi_P07_1	2	269323	112
Chi_P07_1	2	269323	77
Chi_P07_1	2	269323	93
Chi_P07_1	2	269323	114
Chi_P07_1	2	269323	137
Chi_P07_1	2	269323	106
Chi_P07_1	2	269323	191
Chi_P07_1	2	269323	366
Chi_P07_1	2	269323	100
Chi_P07_1	2	269323	241
Chi_P07_1	2	269323	408
Chi_P07_1	2	269323	169
Chi_P07_1	2	269323	122
Chi_P07_1	2	269323	94
Chi_P07_1	2	269323	123
Chi_P07_1	2	269323	148
Chi_P07_1	2	269323	92
Chi_P07_1	2	269323	161
Chi_P07_1	2	269323	136
Chi_P07_1	2	269323	215
Chi_P07_1	2	269323	132
Chi_P07_1	2	269323	151
Chi_P07_1	2	269323	82
Chi_P07_1	2	269323	72
Chi_P07_1	2	269323	60
Chi_P07_1	2	269323	199
Chi_P07_1	2	269323	135
Chi_P07_1	2	269323	107
Chi_P07_1	2	269323	212
Chi_P07_1	2	269323	356
Chi_P07_1	2	269323	124
Chi_P07_1	2	269323	144
Chi_P07_1	2	269323	254
Chi_P07_1	2	269323	389
Chi_P07_1	2	269323	122
Chi_P07_1	2	269323	102
Chi_P07_1	2	269323	262
Chi_P07_1	2	269323	130
Chi_P07_1	2	269323	195
Chi_P07_1	2	269323	431
Chi_P07_1	2	269323	432
Chi_P07_1	2	269323	169
Chi_P07_1	2	269323	143
Chi_P07_1	2	269323	18
Chi_P07_1	2	269323	116
Chi_P07_1	2	269323	98
Chi_P07_1	2	269323	169
Chi_P07_1	2	269323	137
Chi_P07_1	2	269323	124
Chi_P07_1	2	269323	110
Chi_P07_1	2	269323	126
Chi_P07_1	2	269323	32
Chi_P07_1	2	269323	82
Chi_P07_1	2	269323	282
Chi_P07_1	2	269323	713
Chi_P07_1	2	269323	71
Chi_P07_1	2	269323	113
Chi_P07_1	2	269323	107
Chi_P07_1	2	269323	154
Chi_P07_1	2	269323	38
Chi_P07_1	2	269323	96
Chi_P07_1	2	269323	61
Chi_P07_1	2	269323	213
Chi_P07_1	2	269323	107
Chi_P07_1	2	269323	171
Chi_P07_1	2	269323	150
Chi_P07_1	2	269323	78
Chi_P07_1	2	269323	184
Chi_P07_1	2	269323	122
Chi_P07_1	2	269323	72
Chi_P07_1	2	269323	111
Chi_P07_1	2	269323	132
Chi_P07_1	2	269323	95
Chi_P07_1	2	269323	105
Chi_P07_1	2	269323	256
Chi_P07_1	2	269323	52
Chi_P07_1	2	269323	72
Chi_P07_1	2	269323	153
Chi_P07_1	2	269323	190
Chi_P07_1	2	269323	145
Chi_P07_1	2	269323	170
Chi_P07_1	2	269323	11
Chi_P07_1	2	269323	109
Chi_P07_1	2	269323	242
Chi_P07_1	2	269323	119
Chi_P07_1	2	269323	88
Chi_P07_1	2	269323	157
Chi_P07_1	2	269323	134
Chi_P07_1	2	269323	86
Chi_P07_1	3	331011	94
Chi_P07_1	3	331011	323
Chi_P07_1	3	331011	70
Chi_P07_1	3	331011	104
Chi_P07_1	3	331011	108
Chi_P07_1	3	331011	109
Chi_P07_1	3	331011	123
Chi_P07_1	3	331011	90
Chi_P07_1	3	331011	202
Chi_P07_1	3	331011	118
Chi_P07_1	3	331011	93
Chi_P07_1	3	331011	113
Chi_P07_1	3	331011	144
Chi_P07_1	3	331011	673
Chi_P07_1	3	331011	110
Chi_P07_1	3	331011	116
Chi_P07_1	3	331011	134
Chi_P07_1	3	331011	73
Chi_P07_1	3	331011	66
Chi_P07_1	3	331011	138
Chi_P07_1	3	331011	80
Chi_P07_1	3	331011	49
Chi_P07_1	3	331011	144
Chi_P07_1	3	331011	52
Chi_P07_1	3	331011	70
Chi_P07_1	3	331011	31
Chi_P07_1	3	331011	159
Chi_P07_1	3	331011	90
Chi_P07_1	3	331011	137
Chi_P07_1	3	331011	93
Chi_P07_1	3	331011	185
Chi_P07_1	3	331011	200
Chi_P07_1	3	331011	147
Chi_P07_1	3	331011	120
Chi_P07_1	3	331011	131
Chi_P07_1	3	331011	177
Chi_P07_1	3	331011	124
Chi_P07_1	3	331011	131
Chi_P07_1	3	331011	110
Chi_P07_1	3	331011	130
Chi_P07_1	3	331011	64
Chi_P07_1	3	331011	131
Chi_P07_1	3	331011	144
Chi_P07_1	3	331011	164
Chi_P07_1	3	331011	132
Chi_P07_1	3	331011	217
Chi_P07_1	3	331011	127
Chi_P07_1	3	331011	138
Chi_P07_1	3	331011	82
Chi_P07_1	3	331011	94
Chi_P07_1	3	331011	50
Chi_P07_1	3	331011	128
Chi_P07_1	3	331011	68
Chi_P07_1	3	331011	190
Chi_P07_1	3	331011	73
Chi_P07_1	3	331011	53
Chi_P07_1	3	331011	107
Chi_P07_1	3	331011	70
Chi_P07_1	3	331011	62
Chi_P07_1	3	331011	87
Chi_P07_1	3	331011	105
Chi_P07_1	3	331011	111
Chi_P07_1	3	331011	106
Chi_P07_1	3	331011	90
Chi_P07_1	3	331011	62
Chi_P07_1	3	331011	126
Chi_P07_1	3	331011	94
Chi_P07_1	3	331011	140
Chi_P07_1	3	331011	74
Chi_P07_1	3	331011	113
Chi_P07_1	3	331011	114
Chi_P07_1	3	331011	111
Chi_P07_1	3	331011	92
Chi_P07_1	3	331011	93
Chi_P07_1	3	331011	100
Chi_P07_1	3	331011	134
Chi_P07_1	3	331011	108
Chi_P07_1	3	331011	113
Chi_P07_1	3	331011	114
Chi_P07_1	3	331011	207
Chi_P07_1	3	331011	103
Chi_P07_1	3	331011	92
Chi_P07_1	3	331011	111
Chi_P07_1	3	331011	100
Chi_P07_1	3	331011	100
Chi_P07_1	3	331011	201
Chi_P07_1	3	331011	71
Chi_P07_1	3	331011	18
Chi_P07_1	3	331011	140
Chi_P07_1	3	331011	201
Chi_P07_1	3	331011	111
Chi_P07_1	3	331011	91
Chi_P07_1	3	331011	116
