fichier	leaf	surfaceLeaf	surfaceLesion
Chi_P09_2	1	287226	55
Chi_P09_2	1	287226	88
Chi_P09_2	1	287226	71
Chi_P09_2	1	287226	198
Chi_P09_2	1	287226	89
Chi_P09_2	1	287226	111
Chi_P09_2	1	287226	76
Chi_P09_2	1	287226	90
Chi_P09_2	1	287226	73
Chi_P09_2	1	287226	156
Chi_P09_2	1	287226	111
Chi_P09_2	1	287226	242
Chi_P09_2	1	287226	63
Chi_P09_2	1	287226	94
Chi_P09_2	1	287226	144
Chi_P09_2	1	287226	146
Chi_P09_2	1	287226	172
Chi_P09_2	1	287226	59
Chi_P09_2	1	287226	58
Chi_P09_2	1	287226	29
Chi_P09_2	1	287226	94
Chi_P09_2	1	287226	81
Chi_P09_2	1	287226	211
Chi_P09_2	1	287226	187
Chi_P09_2	1	287226	102
Chi_P09_2	1	287226	131
Chi_P09_2	1	287226	200
Chi_P09_2	1	287226	131
Chi_P09_2	1	287226	86
Chi_P09_2	1	287226	240
Chi_P09_2	1	287226	109
Chi_P09_2	1	287226	152
Chi_P09_2	1	287226	104
Chi_P09_2	1	287226	105
Chi_P09_2	1	287226	178
Chi_P09_2	1	287226	102
Chi_P09_2	1	287226	137
Chi_P09_2	1	287226	50
Chi_P09_2	1	287226	98
Chi_P09_2	1	287226	296
Chi_P09_2	1	287226	72
Chi_P09_2	1	287226	186
Chi_P09_2	1	287226	23
Chi_P09_2	1	287226	79
Chi_P09_2	1	287226	123
Chi_P09_2	1	287226	131
Chi_P09_2	1	287226	227
Chi_P09_2	1	287226	100
Chi_P09_2	1	287226	67
Chi_P09_2	1	287226	198
Chi_P09_2	1	287226	80
Chi_P09_2	1	287226	102
Chi_P09_2	1	287226	121
Chi_P09_2	1	287226	75
Chi_P09_2	1	287226	156
Chi_P09_2	1	287226	201
Chi_P09_2	1	287226	87
Chi_P09_2	1	287226	169
Chi_P09_2	1	287226	81
Chi_P09_2	1	287226	102
Chi_P09_2	1	287226	76
Chi_P09_2	1	287226	134
Chi_P09_2	1	287226	98
Chi_P09_2	1	287226	156
Chi_P09_2	1	287226	139
Chi_P09_2	1	287226	153
Chi_P09_2	1	287226	33
Chi_P09_2	1	287226	140
Chi_P09_2	1	287226	118
Chi_P09_2	1	287226	94
Chi_P09_2	1	287226	130
Chi_P09_2	1	287226	128
Chi_P09_2	1	287226	73
Chi_P09_2	1	287226	187
Chi_P09_2	1	287226	90
Chi_P09_2	1	287226	96
Chi_P09_2	1	287226	125
Chi_P09_2	1	287226	121
Chi_P09_2	1	287226	142
Chi_P09_2	1	287226	165
Chi_P09_2	1	287226	93
Chi_P09_2	1	287226	89
Chi_P09_2	1	287226	166
Chi_P09_2	1	287226	127
Chi_P09_2	1	287226	94
Chi_P09_2	1	287226	125
Chi_P09_2	1	287226	117
Chi_P09_2	1	287226	88
Chi_P09_2	1	287226	165
Chi_P09_2	1	287226	79
Chi_P09_2	1	287226	136
Chi_P09_2	1	287226	101
Chi_P09_2	1	287226	144
Chi_P09_2	1	287226	104
Chi_P09_2	1	287226	339
Chi_P09_2	1	287226	124
Chi_P09_2	1	287226	88
Chi_P09_2	1	287226	120
Chi_P09_2	1	287226	123
Chi_P09_2	1	287226	130
Chi_P09_2	1	287226	138
Chi_P09_2	1	287226	101
Chi_P09_2	1	287226	67
Chi_P09_2	1	287226	154
Chi_P09_2	1	287226	211
Chi_P09_2	1	287226	174
Chi_P09_2	1	287226	87
Chi_P09_2	1	287226	168
Chi_P09_2	1	287226	142
Chi_P09_2	1	287226	205
Chi_P09_2	1	287226	169
Chi_P09_2	1	287226	98
Chi_P09_2	1	287226	109
Chi_P09_2	1	287226	32
Chi_P09_2	1	287226	148
Chi_P09_2	1	287226	91
Chi_P09_2	1	287226	183
Chi_P09_2	1	287226	82
Chi_P09_2	1	287226	291
Chi_P09_2	1	287226	180
Chi_P09_2	1	287226	112
Chi_P09_2	1	287226	124
Chi_P09_2	1	287226	227
Chi_P09_2	1	287226	69
Chi_P09_2	1	287226	314
Chi_P09_2	1	287226	71
Chi_P09_2	1	287226	237
Chi_P09_2	1	287226	322
Chi_P09_2	1	287226	78
Chi_P09_2	1	287226	100
Chi_P09_2	1	287226	460
Chi_P09_2	1	287226	209
Chi_P09_2	1	287226	158
Chi_P09_2	1	287226	141
Chi_P09_2	1	287226	100
Chi_P09_2	1	287226	63
Chi_P09_2	1	287226	86
Chi_P09_2	1	287226	128
Chi_P09_2	1	287226	139
Chi_P09_2	1	287226	82
Chi_P09_2	1	287226	116
Chi_P09_2	1	287226	241
Chi_P09_2	1	287226	154
Chi_P09_2	1	287226	69
Chi_P09_2	1	287226	219
Chi_P09_2	1	287226	290
Chi_P09_2	1	287226	146
Chi_P09_2	1	287226	205
Chi_P09_2	1	287226	111
Chi_P09_2	1	287226	101
Chi_P09_2	1	287226	305
Chi_P09_2	1	287226	88
Chi_P09_2	1	287226	161
Chi_P09_2	1	287226	77
Chi_P09_2	1	287226	142
Chi_P09_2	1	287226	109
Chi_P09_2	1	287226	185
Chi_P09_2	1	287226	118
Chi_P09_2	1	287226	333
Chi_P09_2	1	287226	182
Chi_P09_2	1	287226	114
Chi_P09_2	1	287226	49
Chi_P09_2	1	287226	124
Chi_P09_2	1	287226	109
Chi_P09_2	1	287226	167
Chi_P09_2	1	287226	96
Chi_P09_2	1	287226	12
Chi_P09_2	1	287226	110
Chi_P09_2	1	287226	178
Chi_P09_2	1	287226	171
Chi_P09_2	1	287226	126
Chi_P09_2	1	287226	155
Chi_P09_2	1	287226	35
Chi_P09_2	2	322766	5698
Chi_P09_2	2	322766	124
Chi_P09_2	2	322766	152
Chi_P09_2	2	322766	15
Chi_P09_2	2	322766	79
Chi_P09_2	2	322766	72
Chi_P09_2	2	322766	287
Chi_P09_2	2	322766	72
Chi_P09_2	2	322766	55
Chi_P09_2	2	322766	63
Chi_P09_2	2	322766	20
Chi_P09_2	2	322766	72
Chi_P09_2	2	322766	30
Chi_P09_2	2	322766	67
Chi_P09_2	2	322766	14
Chi_P09_2	2	322766	100
Chi_P09_2	2	322766	52
Chi_P09_2	2	322766	38
Chi_P09_2	2	322766	44
Chi_P09_2	2	322766	60
Chi_P09_2	2	322766	103
Chi_P09_2	2	322766	90
Chi_P09_2	2	322766	69
Chi_P09_2	2	322766	137
Chi_P09_2	2	322766	110
Chi_P09_2	2	322766	87
Chi_P09_2	2	322766	62
Chi_P09_2	2	322766	41
Chi_P09_2	2	322766	87
Chi_P09_2	2	322766	75
Chi_P09_2	2	322766	193
Chi_P09_2	2	322766	50
Chi_P09_2	2	322766	65
Chi_P09_2	2	322766	43
Chi_P09_2	2	322766	64
Chi_P09_2	2	322766	42
Chi_P09_2	2	322766	129
Chi_P09_2	2	322766	89
Chi_P09_2	2	322766	111
Chi_P09_2	2	322766	70
Chi_P09_2	2	322766	55
Chi_P09_2	2	322766	67
Chi_P09_2	2	322766	54
Chi_P09_2	2	322766	39
Chi_P09_2	2	322766	33
Chi_P09_2	2	322766	45
Chi_P09_2	2	322766	48
Chi_P09_2	2	322766	35
Chi_P09_2	2	322766	150
Chi_P09_2	2	322766	50
Chi_P09_2	2	322766	82
Chi_P09_2	2	322766	36
Chi_P09_2	2	322766	71
Chi_P09_2	2	322766	30
Chi_P09_2	2	322766	25
Chi_P09_2	2	322766	60
Chi_P09_2	2	322766	104
Chi_P09_2	2	322766	42
Chi_P09_2	2	322766	143
Chi_P09_2	2	322766	12
Chi_P09_2	2	322766	147
Chi_P09_2	2	322766	81
Chi_P09_2	2	322766	31
Chi_P09_2	2	322766	138
Chi_P09_2	2	322766	117
Chi_P09_2	2	322766	87
Chi_P09_2	2	322766	113
Chi_P09_2	2	322766	124
Chi_P09_2	2	322766	82
Chi_P09_2	2	322766	94
Chi_P09_2	2	322766	57
Chi_P09_2	2	322766	141
Chi_P09_2	2	322766	70
