image	leaf.number	lesion.status	lesion.number	lesion.surface	lesion.perimeter	lesion.radius.mean	lesion.radius.sd	lesion.radius.min	lesion.radius.max	leaf.surface	m.cx	m.cy	m.majoraxis	m.eccentricity	m.theta
IMG_5605	1	keep	2	526	141	17.9336591629179	8.73670121953125	4.0786616815593	36.3646429126186	986185	630.716730038023	304.992395437262	58.3655825905529	0.964089959224847	-0.743053822603137
IMG_5605	1	keep	5	115	46	6.54285701786689	2.70939716686816	2.05420404373764	11.1512415916757	986185	474.408695652174	481.313043478261	22.7060986888241	0.94035184968966	-1.0472967162535
IMG_5605	1	keep	6	284	82	10.9448899012982	4.76698106010525	1.49304355599009	19.2172409515983	986185	1049.98591549296	491.292253521127	39.0727704291222	0.946731847977077	-0.755011168816557
IMG_5605	1	keep	8	54	24	3.71748023743759	0.715498362320382	2.49200109238426	5.05404815744545	986185	997.222222222222	500.611111111111	10.1607846417241	0.732021818917466	-0.0770711855114648
IMG_5605	1	keep	10	1521	227	27.6181368277578	12.9299736520455	6.86603271529715	51.5883539597686	986185	855.110453648915	517.235371466141	101.836173535014	0.975845028638641	-0.105895436296846
IMG_5605	1	keep	11	58	24	3.83480379981088	0.451665849028046	3.12361080233187	4.78786080740773	986185	940.586206896552	510.879310344828	9.48648638618948	0.559791027828532	0.795602549376258
IMG_5605	1	keep	14	10864	1326	110.749647545677	56.6530987960665	1.54423122546128	211.727228624183	986185	322.638530927835	578.898932253314	420.512117625524	0.977390996386894	-0.104049677429305
IMG_5605	1	keep	16	670	134	17.6180882062117	7.88537243885586	4.63423221954265	32.2369722046188	986185	631.808955223881	540.426865671642	61.9006069068247	0.966385717254715	-0.0312481043271228
IMG_5605	1	keep	17	146	77	9.88031910995776	5.3779852064488	0.258764400586585	19.2688281490024	986185	715.22602739726	532.034246575342	41.7766191156302	0.990262741725095	0.00351347701997304
IMG_5605	1	keep	18	125	36	5.88465022430842	0.665899843628445	4.73576489448137	7.36242126705471	986185	334.416	540.208	13.8051171024827	0.521463418062512	0.860049291736821
IMG_5605	1	keep	23	728	271	33.4548151388566	18.485264819901	1.67250286470219	65.2864270812501	986185	49.9835164835165	583.157967032967	137.976988735456	0.997368091156837	-0.021741776711433
IMG_5605	1	keep	27	4593	502	49.4903230691025	21.7070927361611	10.4563257722196	97.190801417258	986185	497.074025691269	669.855432179403	159.847095819819	0.914952899622006	0.239719283185275
IMG_5605	1	keep	28	627	121	15.2482684009681	4.81808712332975	6.7490054464912	26.2462020891318	986185	313.755980861244	662.261562998405	44.4343680727085	0.867416849398278	-1.06529659346343
IMG_5605	1	keep	29	82	32	4.78948374104369	1.11685671944889	2.93167640821766	6.70128544105532	986185	225.658536585366	695.426829268293	13.7555451093486	0.820571714161336	1.2584277036314
IMG_5605	1	keep	33	428	97	12.9685157459699	5.18473474343825	3.26146530175467	22.0486351177057	986185	650.373831775701	752.728971962617	42.9037994530106	0.937885073966979	1.34058799204212
IMG_5605	1	keep	35	116	37	5.76691196407511	1.49964506141341	3.18471972660617	8.69959655832245	986185	597.672413793103	765.965517241379	16.6864320178421	0.83394832876147	-1.31364829810408
IMG_5605	1	keep	38	56	37	4.90388387710983	2.48915580533952	0.787966472276347	8.75796621610931	986185	599.821428571429	787.285714285714	18.30295984777	0.960344145020847	-1.46065224238917
IMG_5605	1	keep	39	304	75	10.1957400645714	3.26380079765987	4.71393206946768	16.3546473177775	986185	429.4375	799.236842105263	31.2798739984659	0.903774075533153	-0.747499010467191
IMG_5605	1	keep	40	4491	478	47.384688615504	19.5030090700524	7.21774816354598	75.0639871356631	986185	329.028056112224	845.698062792251	166.649735575844	0.906637467406523	0.206401655993766
IMG_5605	1	keep	41	58	30	4.04127415973463	1.12066094053416	1.52059929706093	6.57613530544766	986185	236.396551724138	815.793103448276	11.049023584066	0.685062235122576	-0.731458425411631
IMG_5605	1	keep	46	53	22	3.6622111106267	0.456118944954257	2.9105110170149	4.43315830554057	986185	814.943396226415	861.924528301887	9.09962862444932	0.566560411508256	-0.251571826098358
IMG_5605	1	keep	47	67	38	5.04380726911322	2.55543143885505	0.690758144652963	9.58635485708637	986185	688.55223880597	879.880597014925	21.2775203254296	0.97765082505847	1.25876421210884
IMG_5605	1	keep	48	84	30	4.76194393601258	0.662906860598536	3.64478318208972	6.02365706564077	986185	498.452380952381	925.047619047619	11.9094612459595	0.633301339680033	-0.310189616690741
IMG_5605	1	keep	49	75	28	4.50869476015012	1.15704943564636	2.59340804851884	6.21151416027247	986185	520.626666666667	939.013333333333	13.5130178293064	0.85064349516693	1.36062185923631
IMG_5605	1	keep	0	0	0	0	0	0	0	0	0	0	0	0	0
