fichier	leaf	surfaceLeaf	surfaceLesion
IMG_5593_50	1	609143	718
IMG_5593_50	1	609143	142
IMG_5593_50	1	609143	6
IMG_5593_50	1	609143	28
IMG_5593_50	1	609143	4
IMG_5593_50	1	609143	13
IMG_5593_50	1	609143	68
IMG_5593_50	1	609143	14
IMG_5593_50	1	609143	9
IMG_5593_50	1	609143	9
IMG_5593_50	1	609143	730
IMG_5593_50	1	609143	3
IMG_5593_50	1	609143	42
IMG_5593_50	1	609143	6331
IMG_5593_50	1	609143	2
IMG_5593_50	1	609143	2
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	38
IMG_5593_50	1	609143	10
IMG_5593_50	1	609143	545
IMG_5593_50	1	609143	3
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	3
IMG_5593_50	1	609143	3
IMG_5593_50	1	609143	9
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	3316
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	48
IMG_5593_50	1	609143	175
IMG_5593_50	1	609143	3
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	2603
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	2
IMG_5593_50	1	609143	5
IMG_5593_50	1	609143	7
IMG_5593_50	1	609143	221
IMG_5593_50	1	609143	10
IMG_5593_50	1	609143	18
IMG_5593_50	1	609143	139
IMG_5593_50	1	609143	25
IMG_5593_50	1	609143	19
IMG_5593_50	1	609143	26
IMG_5593_50	1	609143	3
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	531
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	7
IMG_5593_50	1	609143	10
IMG_5593_50	1	609143	8
IMG_5593_50	1	609143	2
IMG_5593_50	1	609143	19
IMG_5593_50	1	609143	123
IMG_5593_50	1	609143	42
IMG_5593_50	1	609143	91
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	19
IMG_5593_50	1	609143	16
IMG_5593_50	1	609143	69
IMG_5593_50	1	609143	13
IMG_5593_50	1	609143	215
IMG_5593_50	1	609143	642
IMG_5593_50	1	609143	4
IMG_5593_50	1	609143	30
IMG_5593_50	1	609143	42
IMG_5593_50	1	609143	3
IMG_5593_50	1	609143	121
IMG_5593_50	1	609143	1269
IMG_5593_50	1	609143	4
IMG_5593_50	1	609143	102
IMG_5593_50	1	609143	6
IMG_5593_50	1	609143	396
IMG_5593_50	1	609143	4
IMG_5593_50	1	609143	15
IMG_5593_50	1	609143	163
IMG_5593_50	1	609143	14
IMG_5593_50	1	609143	26
IMG_5593_50	1	609143	2
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	6
IMG_5593_50	1	609143	6
IMG_5593_50	1	609143	68
IMG_5593_50	1	609143	476
IMG_5593_50	1	609143	19
IMG_5593_50	1	609143	5
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	79
IMG_5593_50	1	609143	2
IMG_5593_50	1	609143	71
IMG_5593_50	1	609143	10
IMG_5593_50	1	609143	8
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	6
IMG_5593_50	1	609143	1881
IMG_5593_50	1	609143	312
IMG_5593_50	1	609143	21
IMG_5593_50	1	609143	8
IMG_5593_50	1	609143	101
IMG_5593_50	1	609143	4682
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	33
IMG_5593_50	1	609143	8
IMG_5593_50	1	609143	7
IMG_5593_50	1	609143	3
IMG_5593_50	1	609143	220
IMG_5593_50	1	609143	12
IMG_5593_50	1	609143	21
IMG_5593_50	1	609143	2306
IMG_5593_50	1	609143	39
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	17
IMG_5593_50	1	609143	92
IMG_5593_50	1	609143	132
IMG_5593_50	1	609143	366
IMG_5593_50	1	609143	49
IMG_5593_50	1	609143	185
IMG_5593_50	1	609143	27
IMG_5593_50	1	609143	22
IMG_5593_50	1	609143	7
IMG_5593_50	1	609143	6288
IMG_5593_50	1	609143	253
IMG_5593_50	1	609143	39
IMG_5593_50	1	609143	188
IMG_5593_50	1	609143	2
IMG_5593_50	1	609143	79
IMG_5593_50	1	609143	36
IMG_5593_50	1	609143	1088
IMG_5593_50	1	609143	4
IMG_5593_50	1	609143	51
IMG_5593_50	1	609143	2
IMG_5593_50	1	609143	91
IMG_5593_50	1	609143	961
IMG_5593_50	1	609143	3
IMG_5593_50	1	609143	3
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	4
IMG_5593_50	1	609143	19
IMG_5593_50	1	609143	31
IMG_5593_50	1	609143	11
IMG_5593_50	1	609143	22
IMG_5593_50	1	609143	53
IMG_5593_50	1	609143	58
IMG_5593_50	1	609143	2
IMG_5593_50	1	609143	4
IMG_5593_50	1	609143	37
IMG_5593_50	1	609143	18
IMG_5593_50	1	609143	647
IMG_5593_50	1	609143	182
IMG_5593_50	1	609143	1011
IMG_5593_50	1	609143	52
IMG_5593_50	1	609143	7
IMG_5593_50	1	609143	11
IMG_5593_50	1	609143	789
IMG_5593_50	1	609143	27330
IMG_5593_50	1	609143	260
IMG_5593_50	1	609143	13
IMG_5593_50	1	609143	118
IMG_5593_50	1	609143	17
IMG_5593_50	1	609143	318
IMG_5593_50	1	609143	24
IMG_5593_50	1	609143	2
IMG_5593_50	1	609143	235
IMG_5593_50	1	609143	163
IMG_5593_50	1	609143	1
IMG_5593_50	1	609143	29
IMG_5593_50	1	609143	6
IMG_5593_50	1	609143	16
IMG_5593_50	1	609143	5
