image	keepLesion	object	s.area	s.perimeter	s.radius.mean	s.radius.sd	s.radius.min	s.radius.max	m.cx	m.cy	m.majoraxis	m.eccentricity	m.theta
IMG_5583_50	keep	1	34	32	4.10796518042727	2.18629721536144	0.25194555463433	8.07393810742317	509.970588235294	50.9117647058824	17.8632692461132	0.982424251390799	1.34311279828638
IMG_5583_50	keep	2	534	99	13.730421746134	3.69265573933381	7.19788227423537	21.7221065570113	722.801498127341	65.5861423220974	34.7696327026125	0.731830766549484	-0.372410942928579
IMG_5583_50	keep	5	49	30	3.76635023882822	1.40915470747172	0.980929264637473	6.17755794972598	680.244897959184	114.897959183673	12.850257821852	0.862116550002641	-0.184475721695811
IMG_5583_50	keep	6	32	23	2.82486883610486	1.06022913233738	0.74040810286638	4.63262858829099	678.8125	126.1875	9.59218738002711	0.821837308240541	-1.47466262695707
IMG_5583_50	keep	7	2308	282	26.9727981732447	7.32979568573641	9.29087014736328	39.4738586449579	568.82712305026	180.540294627383	61.7099843753124	0.296020320642571	0.093501041813198
IMG_5583_50	keep	9	647	126	14.6874029990335	5.0676970793645	4.08969724830167	22.5633901700015	661.238021638331	172.659969088099	45.5572125999687	0.833748149319219	1.30964391205527
IMG_5583_50	keep	10	1111	192	19.2295587945499	5.92114675888137	4.06618756249669	29.3169199944344	213.162916291629	185.593159315932	48.749372807446	0.550126501366925	0.623988032184892
IMG_5583_50	keep	11	40	25	3.46622807765653	1.5193626669316	1.01823376490865	5.86146739306805	676.65	161.825	13.1130304892417	0.951122194836146	1.42593306581972
IMG_5583_50	keep	13	502	142	15.9183593236392	8.16725662872559	0.697325351826812	30.9400885510645	669.245019920319	226.892430278884	63.8717490142309	0.967851380148602	1.27150383796724
IMG_5583_50	keep	15	12	9	1.52707702122622	0.402321925498332	0.916245694581728	2.22499826605565	272.083333333333	204.833333333333	4.89499443192352	0.795006058731996	-1.40644082737915
IMG_5583_50	keep	18	180	70	8.85227507192806	4.13060769481588	0.32230040493367	15.3870406644086	377.538888888889	221.822222222222	33.6573998620551	0.955343640613681	0.652094499128735
IMG_5583_50	keep	19	5394	476	41.4385269854608	15.8758329528501	8.86367941036802	65.1072942969755	178.045050055617	286.825361512792	138.420567654021	0.83469086478342	1.10383806624095
IMG_5583_50	keep	20	20	16	2.23682861062865	0.888575554847824	0.877229302976137	3.93948362732986	686.1	226.95	8.35677106449006	0.932079485712836	1.5033442459949
IMG_5583_50	keep	21	158	50	6.99619962810707	2.1657309998415	3.3140307783725	11.0951701203722	843.29746835443	243.73417721519	21.0066026567846	0.849054178296294	-0.156790954063443
IMG_5583_50	keep	22	68	26	4.19503331631587	0.643062823156895	2.68680756870354	5.41966613963337	878.220588235294	244.632352941176	10.9330714867301	0.68521675168168	0.280815854160689
IMG_5583_50	keep	23	30	17	2.67339124766903	0.71201016540562	1.2575034309666	3.77205165691326	662.233333333333	248.333333333333	8.2450455727421	0.825662659357492	-1.28732874354219
IMG_5583_50	keep	25	68	27	4.32401552842798	0.85571314768494	3.23412022158757	6.38692938281108	682.132352941176	284.382352941176	11.6453815055644	0.75075689061575	-0.227703964140161
IMG_5583_50	keep	26	113	40	5.67026612700512	1.06387595561621	3.97696492315433	8.11888231223978	248.83185840708	300.16814159292	14.1573515875777	0.617338084567868	1.38846960065166
IMG_5583_50	keep	27	269	66	8.85891091857169	1.87963089586004	4.99260242474139	12.1512695509073	653.330855018587	309.412639405204	24.0778845408608	0.774264530218259	1.43330892172157
IMG_5583_50	keep	29	29	23	3.15135720650627	1.52265398801203	0.866298210659626	5.85795954075278	272.896551724138	306.758620689655	12.8767817713614	0.973928143283754	0.222194003028741
IMG_5583_50	keep	30	89	45	5.61017953370538	2.38833774925817	0.745024649521787	9.79112725070542	855.404494382022	319.269662921348	20.9910997411543	0.932879005843877	-1.44150868270948
IMG_5583_50	keep	31	65	28	4.14034810833285	0.905829865872286	1.6478959992942	5.45119814577401	828.015384615385	316.584615384615	11.3742630751077	0.722548266578483	0.627537034086938
IMG_5583_50	keep	32	356	86	10.7660751197978	3.17349568541225	5.73622459286358	17.0074427762987	377.730337078652	322.022471910112	30.4966536843169	0.825426948539209	-0.200894893051243
IMG_5583_50	keep	35	162	53	6.80714962431084	1.54631402979876	3.64302441845951	9.79448846402829	843.450617283951	337.160493827161	17.3144377363378	0.594505097936243	-1.09676333970899
IMG_5583_50	keep	37	12	10	1.55754990549906	0.619708231250707	0.538516480713446	2.50798724079689	608.333333333333	349.833333333333	5.76761306992273	0.885543562315712	-0.120423227621466
IMG_5583_50	keep	38	142	54	7.03232090898088	3.21979927198936	0.222992492199874	12.4280784137768	853.049295774648	358.950704225352	26.5719781994483	0.943936087355501	0.938211122386636
IMG_5583_50	keep	39	400	88	11.0564416459699	3.58584366393111	2.06133356698521	17.5511979824693	769.6625	364.115	29.5627065876657	0.727119219726819	-0.68708502994357
IMG_5583_50	keep	42	16	15	2.01333667933174	1.02405939177358	0.480740170061838	3.75470075742101	757.625	360.875	8.70472942229135	0.961462040365083	1.55294677045523
IMG_5583_50	keep	43	72	26	4.32843460658385	0.565143861629929	3.15970375362171	5.26810768491704	527.222222222222	377.638888888889	10.8705667156327	0.626124451879256	1.13498518710432
IMG_5583_50	keep	45	28	19	2.73120772478255	1.12528491367357	0.733073067220221	4.74735675106509	801.714285714286	378.678571428571	10.0225968320951	0.929142725956493	0.0225994386464009
IMG_5583_50	keep	47	39	30	3.88020989622825	2.0217083109454	0.300000000000011	6.99213844256532	812.179487179487	397.25641025641	16.5569184960335	0.97807143493255	1.25208639471461
IMG_5583_50	keep	49	467	157	15.602540221576	7.59572138977287	0.421731091904395	27.0510161537099	896.745182012848	435.297644539615	60.3651305899836	0.969530748219629	-1.16302911445476
IMG_5583_50	keep	50	50	23	3.59547985476953	0.700209961460105	2.35345540916943	4.82921950822296	488.56	413.7	9.98695709254945	0.756872251684681	-0.447021815813584
IMG_5583_50	keep	51	415	131	15.7003063154447	7.39132380949433	5.27980563394101	29.4641458304314	868.53734939759	435.074698795181	55.8625166719263	0.969903608799033	-0.681593913938038
IMG_5583_50	keep	52	32	19	2.87023225110658	0.769929708126366	1.436562533048	4.46159356895214	500.5625	430.5	8.47403391513833	0.797586162991883	-1.0374191811499
IMG_5583_50	keep	54	258	111	12.0617709912524	5.72025292911129	0.821748054125517	20.895483143742	989.875968992248	462.709302325581	48.142313796624	0.970498086583828	0.511992331253912
