image	leaf.number	lesion.status	lesion.number	lesion.surface	lesion.perimeter	lesion.radius.mean	lesion.radius.sd	lesion.radius.min	lesion.radius.max	leaf.surface	m.cx	m.cy	m.majoraxis	m.eccentricity	m.theta
IMG_5593	1	keep	0	0	0	0	0	0	0	0	0	0	0	0	0
IMG_5593	2	keep	0	0	0	0	0	0	0	0	0	0	0	0	0
IMG_5593	3	keep	1	1107	141	19.7309437491937	5.20322416194895	10.4310980461487	28.3235987502414	614583	1558.288166215	79.0776874435411	55.3066716345518	0.872500643298177	-0.790786751010056
IMG_5593	3	keep	2	99	45	5.3337484903378	1.52040154859817	2.0804795268707	7.74564792179419	614583	1467.67676767677	147.212121212121	14.771556136331	0.720058792867507	-1.06628703532201
IMG_5593	3	keep	11	293	70	9.9696793348486	3.54446738768091	3.15765994472656	16.4525105087587	614583	1332.70648464164	255.327645051195	30.6622782724715	0.894850767206619	-0.645390535283039
IMG_5593	3	keep	12	14865	2046	81.6960748503611	36.3587430100625	6.6264601460095	188.437644198798	614583	1156.11886982846	359.760914900774	263.155216030681	0.724553580128021	-0.10304861246126
IMG_5593	3	keep	13	59	24	3.91811965840508	0.553465855794915	3.11721251904471	5.1527029045174	614583	787.491525423729	257.220338983051	10.1348199415997	0.675129285266341	1.3453829903926
IMG_5593	3	keep	14	94	32	5.04449998616505	0.987367656742322	3.375	6.54909344871487	614583	1113.32978723404	266.702127659574	13.6303252192243	0.751575805908289	1.44417857573933
IMG_5593	3	keep	17	159	59	7.08897851850007	2.34469709723349	3.05785447687163	11.6957749622598	614583	1001.53459119497	274.415094339623	22.4304129258887	0.879952031733299	-0.180105772991595
IMG_5593	3	keep	19	944	209	18.9184434318466	7.84360184668978	4.35901711354694	37.237644642506	614583	1280.8813559322	304.509533898305	61.7821873163471	0.801676037968076	-1.44082109990784
IMG_5593	3	keep	21	119	50	6.42829714657872	2.83778008226288	0.681175454637061	11.1042334269413	614583	1036.57142857143	290.823529411765	22.6725695577659	0.919149713146295	1.19190747299243
IMG_5593	3	keep	22	176	63	7.43049672477977	2.18289777270389	2.62294082931816	11.7259910546252	614583	997.625	292.573863636364	19.8621161118869	0.747507005390334	0.255005284654085
IMG_5593	3	keep	25	176	86	8.31993026898996	3.48596256551412	0.646160185555813	14.2445040306225	614583	905.227272727273	302.482954545455	30.2752087972811	0.879110204866168	-1.29926532723445
IMG_5593	3	keep	29	841	270	18.9599871868363	7.88660963447408	1.5280998538176	35.5140282180767	614583	970.369797859691	316.717003567182	75.5046266396346	0.914503845523386	0.110437600632934
IMG_5593	3	keep	64	190	88	10.9177409522082	5.63196205154668	1.79451931914283	21.4575125548448	614583	1014.81052631579	385.657894736842	44.5548406351008	0.986063642850374	0.995907443382524
