image	keepLesion	object	s.area	s.perimeter	s.radius.mean	s.radius.sd	s.radius.min	s.radius.max	m.cx	m.cy	m.majoraxis	m.eccentricity	m.theta
01_cuba5_dpi42_2	keep	3	49	32	4.60272675161029	2.27792227424708	1.46875	8.74469705378637	71.9591836734694	20.5510204081633	17.9623595813184	0.980615603290172	-0.400141268554697
01_cuba5_dpi42_2	keep	6	13	12	1.75385587524323	0.76401033441769	0.650854139658886	2.98724138815582	49.4615384615385	31.4615384615385	6.97478089797342	0.935487094806947	-0.511755972903663
01_cuba5_dpi42_2	keep	9	91	48	6.41907612344487	3.07930084042863	1.23357261192395	11.8980405132759	341.67032967033	43.5164835164835	24.9068542813709	0.972324944284722	0.19254054877889
01_cuba5_dpi42_2	keep	14	27	21	2.8460428882103	1.27945352776674	0.831630914122527	5.25322490305587	300.259259259259	58.1851851851852	11.0582062344727	0.958163380772683	-0.129696723066806
01_cuba5_dpi42_2	keep	15	49	29	4.28715549555067	1.81703866356466	0.895224481775691	7.4607972655935	345.673469387755	60.8367346938776	14.8022116356234	0.947616181817454	-0.585905289484064
01_cuba5_dpi42_2	keep	17	22	13	2.19734637661392	0.21773503657452	1.85255301212189	2.61085580745801	113.909090909091	67.9090909090909	5.50281670924519	0.428259399824069	0.785398163397448
01_cuba5_dpi42_2	keep	18	84	42	6.03042702506268	2.80389747527548	1.31319830791788	11.1616142494292	287.02380952381	71.3809523809524	23.138435839671	0.97569366853958	0.490076542089471
01_cuba5_dpi42_2	keep	22	21	17	2.37430936969868	1.11424761634256	0.688511759454095	4.24997455722082	250.904761904762	81.2857142857143	9.60318518052256	0.953240322676851	0.17224006848352
01_cuba5_dpi42_2	keep	23	16	16	2.25160571236821	1.05539824996578	0.9375	4.13870828278583	279.8125	84	9.15716217709934	0.972283255245024	-0.264462876777777
01_cuba5_dpi42_2	keep	28	82	63	8.31579110184455	4.39771915828869	0.654461210415495	16.2436723343125	142.390243902439	132.682926829268	35.3196792049146	0.9805777103047	-0.300850444695162
01_cuba5_dpi42_2	keep	29	74	59	8.08000111313533	4.41544060841044	0.408189646738722	15.4589837347006	77.3918918918919	138.608108108108	34.9161490005803	0.994419171053759	-0.391257807906168
01_cuba5_dpi42_2	keep	31	3347	771	86.2650103247618	49.1354465659241	2.0058561798981	171.375480264615	307.738273080371	238.459217209441	412.908865725948	0.999171138152793	-0.341666030151019
01_cuba5_dpi42_2	keep	35	24	21	2.94607909862226	1.39353261081498	0.785353452498603	5.37167341556119	368.916666666667	199.583333333333	11.4095433984127	0.96772739124102	-0.294759642953072
01_cuba5_dpi42_2	keep	36	15	15	2.06189553354189	0.764292067416347	0.947511360236797	3.60986303218159	384.733333333333	203.733333333333	7.15006285749456	0.890302247051838	-0.162540087912472
01_cuba5_dpi42_2	keep	37	13	15	1.98263848525482	1.01007709997682	0.426874949162188	3.74818474583218	355.923076923077	203.384615384615	8.54324336871523	0.976986727655897	-0.081904097821955
01_cuba5_dpi42_2	keep	42	29	20	2.89097812985914	1.09532892442231	1.37568164921977	5.00924145954255	435.586206896552	220.379310344828	10.1413391975603	0.923434533296714	-0.245310439614159
01_cuba5_dpi42_2	keep	49	28	21	2.68959126060691	1.06250206693923	0.256436419387362	4.3335949685537	247.857142857143	249.285714285714	9.61267440972028	0.862411146710468	0.376738118812171
01_cuba5_dpi42_2	keep	51	57	28	4.11689902536544	1.66257409429677	1.54729850160247	6.95145337908791	210.19298245614	264.578947368421	14.7926235659277	0.939672635983657	-0.219637770131104
01_cuba5_dpi42_2	keep	56	58	32	4.54204956235016	1.94219708658898	1.70591800799452	8.01000351123519	75.8103448275862	307.172413793103	16.2350797644588	0.948587799663287	-0.195842918322312
01_cuba5_dpi42_2	keep	57	158	70	8.58444810634469	3.47391235295388	0.517450579322146	15.9609983831762	84.9746835443038	321.658227848101	29.7304232240757	0.898819443347332	-0.66699008950805
01_cuba5_dpi42_2	keep	65	122	80	8.95597401188893	4.54997233490161	0.225346954716521	17.8024094226034	397.983606557377	353.180327868852	31.4594094560298	0.923418126127835	-0.215579878082854
01_cuba5_dpi42_2	keep	74	25	28	3.72365268117131	1.97315465218373	0.75	7.21543484483091	397.08	366.76	15.5394667010612	0.990552799007458	-0.243179995420557
01_cuba5_dpi42_2	keep	76	67	62	7.34268981923299	4.08416205404152	0.696542673602871	14.8270027451885	355.134328358209	372.223880597015	31.7013111473138	0.988875783890142	-0.283749315866332
01_cuba5_dpi42_2	keep	82	25	26	3.44466721464791	1.92798029476865	0.513140925543326	6.8355579195122	332.44	385.12	15.9096703126283	0.990723338140206	-0.268583969478156
01_cuba5_dpi42_2	keep	83	18	17	2.1218177859308	0.854238370328984	0.424182502995788	3.72636728581453	272.055555555556	394.111111111111	7.75222722316964	0.864223583770219	0.524528711801239
01_cuba5_dpi42_2	keep	85	12	14	1.88729209172386	0.968570369419068	0.707106781186548	3.53553390593274	280.5	393.5	7.98360891677775	0.976755684708756	-0.133126024575295
01_cuba5_dpi42_2	keep	91	11	9	1.41683715376239	0.302221626984682	0.949333749479753	1.88888888888889	252.636363636364	403.909090909091	4.34612998414372	0.70844375264087	0.263033209481254
01_cuba5_dpi42_2	keep	94	12	16	2.09737482974361	1.11953676739889	0.1875	4.00439211991034	228.25	415.25	9.26150066830909	0.983001792578983	0.0362267980443112
01_cuba5_dpi42_2	keep	97	113	36	5.82769905690182	1.59840514602136	3.46966572552939	8.80559936897619	387.991150442478	542.265486725664	17.5368065037735	0.881300356665398	-0.547418282727836
