fichier	leaf	surfaceLeaf	surfaceLesion
01_cuba5_dpi42_5	1	302500	39
01_cuba5_dpi42_5	1	302500	40
01_cuba5_dpi42_5	1	302500	102
01_cuba5_dpi42_5	1	302500	88
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	4
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	2
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	3
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	3
01_cuba5_dpi42_5	1	302500	4
01_cuba5_dpi42_5	1	302500	22
01_cuba5_dpi42_5	1	302500	2
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	2
01_cuba5_dpi42_5	1	302500	66
01_cuba5_dpi42_5	1	302500	6
01_cuba5_dpi42_5	1	302500	36
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	9
01_cuba5_dpi42_5	1	302500	6
01_cuba5_dpi42_5	1	302500	8
01_cuba5_dpi42_5	1	302500	3
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	12
01_cuba5_dpi42_5	1	302500	3
01_cuba5_dpi42_5	1	302500	2
01_cuba5_dpi42_5	1	302500	38
01_cuba5_dpi42_5	1	302500	15
01_cuba5_dpi42_5	1	302500	6
01_cuba5_dpi42_5	1	302500	293
01_cuba5_dpi42_5	1	302500	21
01_cuba5_dpi42_5	1	302500	9
01_cuba5_dpi42_5	1	302500	18
01_cuba5_dpi42_5	1	302500	32
01_cuba5_dpi42_5	1	302500	3
01_cuba5_dpi42_5	1	302500	17
01_cuba5_dpi42_5	1	302500	38
01_cuba5_dpi42_5	1	302500	127
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	701
01_cuba5_dpi42_5	1	302500	3
01_cuba5_dpi42_5	1	302500	4
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	42
01_cuba5_dpi42_5	1	302500	7
01_cuba5_dpi42_5	1	302500	2
01_cuba5_dpi42_5	1	302500	27
01_cuba5_dpi42_5	1	302500	2538
01_cuba5_dpi42_5	1	302500	1
01_cuba5_dpi42_5	1	302500	12
01_cuba5_dpi42_5	1	302500	2
01_cuba5_dpi42_5	1	302500	73
