fichier	leaf	surfaceLeaf	surfaceLesion
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	36
01_cuba5_dpi42_4	1	302500	7
01_cuba5_dpi42_4	1	302500	16
01_cuba5_dpi42_4	1	302500	13
01_cuba5_dpi42_4	1	302500	36
01_cuba5_dpi42_4	1	302500	17
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	11
01_cuba5_dpi42_4	1	302500	4
01_cuba5_dpi42_4	1	302500	18
01_cuba5_dpi42_4	1	302500	118
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	6
01_cuba5_dpi42_4	1	302500	41
01_cuba5_dpi42_4	1	302500	8
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	5
01_cuba5_dpi42_4	1	302500	2
01_cuba5_dpi42_4	1	302500	20
01_cuba5_dpi42_4	1	302500	21
01_cuba5_dpi42_4	1	302500	9
01_cuba5_dpi42_4	1	302500	3
01_cuba5_dpi42_4	1	302500	61
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	15
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	7
01_cuba5_dpi42_4	1	302500	51
01_cuba5_dpi42_4	1	302500	5
01_cuba5_dpi42_4	1	302500	9
01_cuba5_dpi42_4	1	302500	8
01_cuba5_dpi42_4	1	302500	58
01_cuba5_dpi42_4	1	302500	22
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	14
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	18
01_cuba5_dpi42_4	1	302500	6
01_cuba5_dpi42_4	1	302500	2
01_cuba5_dpi42_4	1	302500	15
01_cuba5_dpi42_4	1	302500	66
01_cuba5_dpi42_4	1	302500	246
01_cuba5_dpi42_4	1	302500	63
01_cuba5_dpi42_4	1	302500	16
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	85
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	5
01_cuba5_dpi42_4	1	302500	40
01_cuba5_dpi42_4	1	302500	4
01_cuba5_dpi42_4	1	302500	3
01_cuba5_dpi42_4	1	302500	263
01_cuba5_dpi42_4	1	302500	21
01_cuba5_dpi42_4	1	302500	16
01_cuba5_dpi42_4	1	302500	37
01_cuba5_dpi42_4	1	302500	7
01_cuba5_dpi42_4	1	302500	6
01_cuba5_dpi42_4	1	302500	2
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	8
01_cuba5_dpi42_4	1	302500	35
01_cuba5_dpi42_4	1	302500	6
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	17
01_cuba5_dpi42_4	1	302500	65
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	9
01_cuba5_dpi42_4	1	302500	3
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	14
01_cuba5_dpi42_4	1	302500	9
01_cuba5_dpi42_4	1	302500	18
01_cuba5_dpi42_4	1	302500	9
01_cuba5_dpi42_4	1	302500	5
01_cuba5_dpi42_4	1	302500	12
01_cuba5_dpi42_4	1	302500	5
01_cuba5_dpi42_4	1	302500	7
01_cuba5_dpi42_4	1	302500	37
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	24
01_cuba5_dpi42_4	1	302500	494
01_cuba5_dpi42_4	1	302500	8
01_cuba5_dpi42_4	1	302500	7
01_cuba5_dpi42_4	1	302500	11
01_cuba5_dpi42_4	1	302500	8
01_cuba5_dpi42_4	1	302500	4
01_cuba5_dpi42_4	1	302500	2
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	2
01_cuba5_dpi42_4	1	302500	2
01_cuba5_dpi42_4	1	302500	1
01_cuba5_dpi42_4	1	302500	3
