fichier	leaf	surfaceLeaf	surfaceLesion
01_cuba5_dpi42_6	1	302500	7
01_cuba5_dpi42_6	1	302500	31
01_cuba5_dpi42_6	1	302500	1
01_cuba5_dpi42_6	1	302500	1
01_cuba5_dpi42_6	1	302500	2
01_cuba5_dpi42_6	1	302500	279
01_cuba5_dpi42_6	1	302500	36
01_cuba5_dpi42_6	1	302500	13
01_cuba5_dpi42_6	1	302500	173
01_cuba5_dpi42_6	1	302500	9
01_cuba5_dpi42_6	1	302500	1
01_cuba5_dpi42_6	1	302500	6
01_cuba5_dpi42_6	1	302500	12
01_cuba5_dpi42_6	1	302500	58
01_cuba5_dpi42_6	1	302500	1
01_cuba5_dpi42_6	1	302500	11
01_cuba5_dpi42_6	1	302500	40
01_cuba5_dpi42_6	1	302500	1
01_cuba5_dpi42_6	1	302500	187
01_cuba5_dpi42_6	1	302500	23
01_cuba5_dpi42_6	1	302500	8
01_cuba5_dpi42_6	1	302500	2
01_cuba5_dpi42_6	1	302500	48
01_cuba5_dpi42_6	1	302500	2
01_cuba5_dpi42_6	1	302500	1
01_cuba5_dpi42_6	1	302500	11
01_cuba5_dpi42_6	1	302500	1
01_cuba5_dpi42_6	1	302500	3
01_cuba5_dpi42_6	1	302500	2
01_cuba5_dpi42_6	1	302500	1
01_cuba5_dpi42_6	1	302500	3
01_cuba5_dpi42_6	1	302500	5
01_cuba5_dpi42_6	1	302500	1
01_cuba5_dpi42_6	1	302500	159
01_cuba5_dpi42_6	1	302500	5
01_cuba5_dpi42_6	1	302500	6
01_cuba5_dpi42_6	1	302500	3
01_cuba5_dpi42_6	1	302500	14
01_cuba5_dpi42_6	1	302500	6
01_cuba5_dpi42_6	1	302500	1
01_cuba5_dpi42_6	1	302500	4
01_cuba5_dpi42_6	1	302500	5
01_cuba5_dpi42_6	1	302500	16
01_cuba5_dpi42_6	1	302500	194
01_cuba5_dpi42_6	1	302500	10
01_cuba5_dpi42_6	1	302500	17
01_cuba5_dpi42_6	1	302500	47
01_cuba5_dpi42_6	1	302500	2
01_cuba5_dpi42_6	1	302500	99
01_cuba5_dpi42_6	1	302500	1
