fichier	leaf	surfaceLeaf	surfaceLesion
Mock_P02_1	1	282394	52
Mock_P02_1	1	282394	44
Mock_P02_1	1	282394	40
Mock_P02_1	1	282394	41
Mock_P02_1	1	282394	32
Mock_P02_1	1	282394	47
Mock_P02_1	1	282394	22
Mock_P02_1	1	282394	140
Mock_P02_1	1	282394	38
Mock_P02_1	1	282394	25
Mock_P02_1	1	282394	129
Mock_P02_1	1	282394	248
Mock_P02_1	1	282394	133
Mock_P02_1	1	282394	200
Mock_P02_1	1	282394	96
Mock_P02_1	1	282394	124
Mock_P02_1	1	282394	149
Mock_P02_1	1	282394	108
Mock_P02_1	1	282394	96
Mock_P02_1	1	282394	143
Mock_P02_1	1	282394	173
Mock_P02_1	1	282394	55
Mock_P02_1	1	282394	115
Mock_P02_1	1	282394	302
Mock_P02_1	1	282394	80
Mock_P02_1	1	282394	59
Mock_P02_1	1	282394	117
Mock_P02_1	1	282394	115
Mock_P02_1	1	282394	58
Mock_P02_1	1	282394	242
Mock_P02_1	1	282394	87
Mock_P02_1	1	282394	89
Mock_P02_1	1	282394	119
Mock_P02_1	1	282394	75
Mock_P02_1	1	282394	94
Mock_P02_1	1	282394	31
Mock_P02_1	1	282394	189
Mock_P02_1	1	282394	49
Mock_P02_1	1	282394	75
Mock_P02_1	1	282394	92
Mock_P02_1	1	282394	68
Mock_P02_1	1	282394	62
Mock_P02_1	1	282394	118
Mock_P02_1	1	282394	16
Mock_P02_1	1	282394	66
Mock_P02_1	1	282394	58
Mock_P02_1	1	282394	137
Mock_P02_1	1	282394	20
Mock_P02_1	1	282394	54
Mock_P02_1	1	282394	30
Mock_P02_1	1	282394	169
Mock_P02_1	1	282394	23
Mock_P02_1	1	282394	181
Mock_P02_1	1	282394	203
Mock_P02_1	1	282394	70
Mock_P02_1	1	282394	136
Mock_P02_1	1	282394	141
Mock_P02_1	1	282394	134
Mock_P02_1	1	282394	47
Mock_P02_1	1	282394	104
Mock_P02_1	1	282394	105
Mock_P02_1	1	282394	331
Mock_P02_1	1	282394	200
Mock_P02_1	1	282394	177
Mock_P02_1	1	282394	76
Mock_P02_1	1	282394	90
Mock_P02_1	1	282394	208
Mock_P02_1	1	282394	97
Mock_P02_1	1	282394	278
Mock_P02_1	1	282394	68
Mock_P02_1	1	282394	155
Mock_P02_1	1	282394	107
Mock_P02_1	1	282394	154
Mock_P02_1	1	282394	102
Mock_P02_1	1	282394	135
Mock_P02_1	1	282394	159
Mock_P02_1	1	282394	212
Mock_P02_1	1	282394	147
Mock_P02_1	1	282394	106
Mock_P02_1	1	282394	137
Mock_P02_1	1	282394	122
Mock_P02_1	1	282394	67
Mock_P02_1	1	282394	118
Mock_P02_1	1	282394	103
Mock_P02_1	1	282394	109
Mock_P02_1	1	282394	397
Mock_P02_1	1	282394	104
Mock_P02_1	1	282394	168
Mock_P02_1	1	282394	110
Mock_P02_1	1	282394	135
Mock_P02_1	1	282394	65
Mock_P02_1	1	282394	152
Mock_P02_1	1	282394	16
Mock_P02_1	1	282394	152
Mock_P02_1	1	282394	308
Mock_P02_1	1	282394	81
Mock_P02_1	1	282394	169
Mock_P02_1	1	282394	396
Mock_P02_1	1	282394	144
Mock_P02_1	1	282394	112
Mock_P02_1	1	282394	330
Mock_P02_1	1	282394	251
Mock_P02_1	1	282394	128
Mock_P02_1	1	282394	149
Mock_P02_1	1	282394	142
Mock_P02_1	1	282394	275
Mock_P02_1	1	282394	107
Mock_P02_1	1	282394	108
Mock_P02_1	1	282394	94
Mock_P02_1	1	282394	85
Mock_P02_1	1	282394	176
Mock_P02_1	1	282394	82
Mock_P02_1	1	282394	48
Mock_P02_1	1	282394	162
Mock_P02_1	1	282394	88
Mock_P02_1	1	282394	107
Mock_P02_1	1	282394	92
Mock_P02_1	1	282394	148
Mock_P02_1	1	282394	124
Mock_P02_1	1	282394	108
Mock_P02_1	1	282394	83
Mock_P02_1	1	282394	109
Mock_P02_1	1	282394	125
Mock_P02_1	1	282394	266
Mock_P02_1	1	282394	34
Mock_P02_1	1	282394	146
Mock_P02_1	1	282394	165
Mock_P02_1	1	282394	19
Mock_P02_1	1	282394	80
Mock_P02_1	1	282394	139
Mock_P02_1	1	282394	88
Mock_P02_1	1	282394	105
Mock_P02_1	1	282394	116
Mock_P02_1	1	282394	74
Mock_P02_1	1	282394	209
Mock_P02_1	1	282394	96
Mock_P02_1	1	282394	117
Mock_P02_1	1	282394	107
Mock_P02_1	1	282394	110
Mock_P02_1	1	282394	113
Mock_P02_1	1	282394	64
Mock_P02_1	1	282394	58
Mock_P02_1	1	282394	92
Mock_P02_1	1	282394	120
Mock_P02_1	1	282394	70
Mock_P02_1	1	282394	100
Mock_P02_1	2	422230	76
Mock_P02_1	2	422230	14
Mock_P02_1	2	422230	148
Mock_P02_1	2	422230	34
Mock_P02_1	2	422230	53
Mock_P02_1	2	422230	62
Mock_P02_1	2	422230	185
Mock_P02_1	2	422230	28
Mock_P02_1	2	422230	87
Mock_P02_1	2	422230	62
Mock_P02_1	2	422230	127
Mock_P02_1	2	422230	83
Mock_P02_1	2	422230	80
Mock_P02_1	2	422230	144
Mock_P02_1	2	422230	85
Mock_P02_1	2	422230	18
Mock_P02_1	2	422230	106
Mock_P02_1	2	422230	132
Mock_P02_1	2	422230	230
Mock_P02_1	2	422230	30
Mock_P02_1	2	422230	78
Mock_P02_1	2	422230	126
Mock_P02_1	2	422230	94
Mock_P02_1	2	422230	104
Mock_P02_1	2	422230	88
Mock_P02_1	2	422230	101
Mock_P02_1	2	422230	192
Mock_P02_1	2	422230	100
Mock_P02_1	2	422230	405
Mock_P02_1	2	422230	101
Mock_P02_1	2	422230	103
Mock_P02_1	2	422230	93
Mock_P02_1	2	422230	100
Mock_P02_1	2	422230	48
Mock_P02_1	2	422230	68
Mock_P02_1	2	422230	95
Mock_P02_1	2	422230	75
Mock_P02_1	2	422230	14
Mock_P02_1	2	422230	79
Mock_P02_1	2	422230	133
Mock_P02_1	2	422230	64
Mock_P02_1	2	422230	97
Mock_P02_1	2	422230	64
Mock_P02_1	2	422230	91
Mock_P02_1	2	422230	54
Mock_P02_1	2	422230	159
Mock_P02_1	2	422230	114
Mock_P02_1	2	422230	82
Mock_P02_1	2	422230	86
Mock_P02_1	2	422230	77
Mock_P02_1	2	422230	185
Mock_P02_1	2	422230	49
Mock_P02_1	2	422230	82
Mock_P02_1	2	422230	157
Mock_P02_1	2	422230	89
Mock_P02_1	2	422230	194
Mock_P02_1	2	422230	112
Mock_P02_1	2	422230	89
Mock_P02_1	2	422230	109
Mock_P02_1	2	422230	60
Mock_P02_1	2	422230	80
Mock_P02_1	2	422230	142
Mock_P02_1	2	422230	293
Mock_P02_1	2	422230	105
Mock_P02_1	2	422230	87
Mock_P02_1	2	422230	82
Mock_P02_1	2	422230	52
Mock_P02_1	2	422230	95
Mock_P02_1	2	422230	101
Mock_P02_1	2	422230	106
Mock_P02_1	2	422230	100
Mock_P02_1	2	422230	31
Mock_P02_1	2	422230	93
Mock_P02_1	2	422230	84
Mock_P02_1	2	422230	148
Mock_P02_1	2	422230	140
Mock_P02_1	2	422230	128
Mock_P02_1	2	422230	62
Mock_P02_1	2	422230	184
Mock_P02_1	2	422230	140
Mock_P02_1	2	422230	70
Mock_P02_1	2	422230	130
Mock_P02_1	2	422230	54
Mock_P02_1	2	422230	120
Mock_P02_1	2	422230	95
Mock_P02_1	2	422230	129
Mock_P02_1	2	422230	42
Mock_P02_1	2	422230	71
Mock_P02_1	2	422230	42
Mock_P02_1	2	422230	70
Mock_P02_1	2	422230	38
Mock_P02_1	2	422230	149
Mock_P02_1	2	422230	137
Mock_P02_1	2	422230	92
Mock_P02_1	2	422230	60
Mock_P02_1	2	422230	57
Mock_P02_1	2	422230	15
Mock_P02_1	2	422230	78
Mock_P02_1	2	422230	81
Mock_P02_1	2	422230	99
Mock_P02_1	2	422230	11
Mock_P02_1	2	422230	142
Mock_P02_1	2	422230	93
Mock_P02_1	2	422230	111
Mock_P02_1	2	422230	81
Mock_P02_1	2	422230	62
Mock_P02_1	2	422230	99
Mock_P02_1	2	422230	61
Mock_P02_1	2	422230	79
Mock_P02_1	2	422230	47
Mock_P02_1	2	422230	87
Mock_P02_1	2	422230	170
