fichier	leaf	surfaceLeaf	surfaceLesion
Chi_P02_2	1	282700	92
Chi_P02_2	1	282700	38
Chi_P02_2	1	282700	116
Chi_P02_2	1	282700	194
Chi_P02_2	1	282700	92
Chi_P02_2	1	282700	47
Chi_P02_2	1	282700	128
Chi_P02_2	1	282700	56
Chi_P02_2	1	282700	144
Chi_P02_2	1	282700	59
Chi_P02_2	1	282700	113
Chi_P02_2	1	282700	90
Chi_P02_2	1	282700	71
Chi_P02_2	1	282700	95
Chi_P02_2	1	282700	127
Chi_P02_2	1	282700	74
Chi_P02_2	1	282700	85
Chi_P02_2	1	282700	125
Chi_P02_2	1	282700	91
Chi_P02_2	1	282700	126
Chi_P02_2	1	282700	78
Chi_P02_2	1	282700	100
Chi_P02_2	1	282700	53
Chi_P02_2	1	282700	61
Chi_P02_2	1	282700	107
Chi_P02_2	1	282700	122
Chi_P02_2	1	282700	67
Chi_P02_2	1	282700	117
Chi_P02_2	1	282700	59
Chi_P02_2	1	282700	146
Chi_P02_2	1	282700	92
Chi_P02_2	1	282700	58
Chi_P02_2	1	282700	91
Chi_P02_2	1	282700	169
Chi_P02_2	1	282700	43
Chi_P02_2	1	282700	67
Chi_P02_2	1	282700	109
Chi_P02_2	1	282700	113
Chi_P02_2	1	282700	150
Chi_P02_2	1	282700	141
Chi_P02_2	1	282700	63
Chi_P02_2	1	282700	76
Chi_P02_2	1	282700	202
Chi_P02_2	1	282700	67
Chi_P02_2	1	282700	91
Chi_P02_2	1	282700	117
Chi_P02_2	1	282700	71
Chi_P02_2	1	282700	84
Chi_P02_2	1	282700	113
Chi_P02_2	1	282700	73
Chi_P02_2	1	282700	156
Chi_P02_2	1	282700	112
Chi_P02_2	1	282700	195
Chi_P02_2	1	282700	69
Chi_P02_2	1	282700	70
Chi_P02_2	1	282700	11
Chi_P02_2	1	282700	66
Chi_P02_2	1	282700	191
Chi_P02_2	1	282700	215
Chi_P02_2	1	282700	71
Chi_P02_2	1	282700	67
Chi_P02_2	1	282700	41
Chi_P02_2	1	282700	68
Chi_P02_2	1	282700	71
Chi_P02_2	1	282700	67
Chi_P02_2	1	282700	80
Chi_P02_2	1	282700	94
Chi_P02_2	1	282700	149
Chi_P02_2	1	282700	98
Chi_P02_2	1	282700	82
Chi_P02_2	1	282700	78
Chi_P02_2	1	282700	111
Chi_P02_2	1	282700	123
Chi_P02_2	1	282700	94
Chi_P02_2	1	282700	95
Chi_P02_2	1	282700	83
Chi_P02_2	1	282700	59
Chi_P02_2	1	282700	109
Chi_P02_2	1	282700	136
Chi_P02_2	1	282700	80
Chi_P02_2	1	282700	77
Chi_P02_2	1	282700	85
Chi_P02_2	1	282700	145
Chi_P02_2	1	282700	125
Chi_P02_2	1	282700	71
Chi_P02_2	1	282700	61
Chi_P02_2	1	282700	121
Chi_P02_2	1	282700	102
Chi_P02_2	1	282700	148
Chi_P02_2	1	282700	60
Chi_P02_2	1	282700	56
Chi_P02_2	1	282700	91
Chi_P02_2	1	282700	205
Chi_P02_2	1	282700	70
Chi_P02_2	1	282700	87
Chi_P02_2	1	282700	129
Chi_P02_2	1	282700	59
Chi_P02_2	1	282700	82
Chi_P02_2	1	282700	30
Chi_P02_2	1	282700	80
Chi_P02_2	1	282700	124
Chi_P02_2	1	282700	95
Chi_P02_2	1	282700	77
Chi_P02_2	1	282700	104
Chi_P02_2	1	282700	44
Chi_P02_2	1	282700	103
Chi_P02_2	1	282700	171
Chi_P02_2	1	282700	115
Chi_P02_2	1	282700	64
Chi_P02_2	2	315412	47
Chi_P02_2	2	315412	56
Chi_P02_2	2	315412	75
Chi_P02_2	2	315412	167
Chi_P02_2	2	315412	100
Chi_P02_2	2	315412	83
Chi_P02_2	2	315412	53
Chi_P02_2	2	315412	22
Chi_P02_2	2	315412	141
Chi_P02_2	2	315412	72
Chi_P02_2	2	315412	81
Chi_P02_2	2	315412	71
Chi_P02_2	2	315412	35
Chi_P02_2	2	315412	181
Chi_P02_2	2	315412	49
Chi_P02_2	2	315412	118
Chi_P02_2	2	315412	127
Chi_P02_2	2	315412	110
Chi_P02_2	2	315412	74
Chi_P02_2	2	315412	93
Chi_P02_2	2	315412	88
Chi_P02_2	2	315412	125
Chi_P02_2	2	315412	73
Chi_P02_2	2	315412	59
Chi_P02_2	2	315412	125
Chi_P02_2	2	315412	59
Chi_P02_2	2	315412	80
Chi_P02_2	2	315412	82
Chi_P02_2	2	315412	104
Chi_P02_2	2	315412	126
Chi_P02_2	2	315412	78
Chi_P02_2	2	315412	177
Chi_P02_2	2	315412	47
Chi_P02_2	2	315412	27
Chi_P02_2	2	315412	35
Chi_P02_2	2	315412	133
Chi_P02_2	2	315412	73
Chi_P02_2	2	315412	104
Chi_P02_2	2	315412	89
Chi_P02_2	2	315412	111
Chi_P02_2	2	315412	125
Chi_P02_2	2	315412	91
Chi_P02_2	2	315412	96
Chi_P02_2	2	315412	105
Chi_P02_2	2	315412	23
Chi_P02_2	2	315412	56
Chi_P02_2	2	315412	81
Chi_P02_2	2	315412	106
Chi_P02_2	2	315412	163
Chi_P02_2	2	315412	60
Chi_P02_2	2	315412	152
Chi_P02_2	2	315412	148
Chi_P02_2	2	315412	207
Chi_P02_2	2	315412	134
Chi_P02_2	2	315412	93
Chi_P02_2	2	315412	114
Chi_P02_2	2	315412	72
Chi_P02_2	2	315412	129
Chi_P02_2	2	315412	84
Chi_P02_2	2	315412	124
Chi_P02_2	2	315412	97
Chi_P02_2	2	315412	133
Chi_P02_2	2	315412	58
Chi_P02_2	2	315412	126
Chi_P02_2	2	315412	82
Chi_P02_2	2	315412	91
Chi_P02_2	2	315412	122
Chi_P02_2	2	315412	97
Chi_P02_2	2	315412	197
Chi_P02_2	2	315412	200
Chi_P02_2	2	315412	135
Chi_P02_2	2	315412	102
Chi_P02_2	2	315412	78
Chi_P02_2	2	315412	90
Chi_P02_2	2	315412	90
Chi_P02_2	2	315412	105
Chi_P02_2	2	315412	131
Chi_P02_2	2	315412	85
Chi_P02_2	2	315412	86
Chi_P02_2	2	315412	188
Chi_P02_2	2	315412	184
Chi_P02_2	2	315412	57
Chi_P02_2	2	315412	141
Chi_P02_2	2	315412	181
Chi_P02_2	2	315412	141
Chi_P02_2	2	315412	155
Chi_P02_2	2	315412	55
Chi_P02_2	2	315412	97
Chi_P02_2	2	315412	91
Chi_P02_2	2	315412	186
Chi_P02_2	2	315412	52
Chi_P02_2	2	315412	106
Chi_P02_2	2	315412	98
Chi_P02_2	2	315412	144
Chi_P02_2	2	315412	105
Chi_P02_2	2	315412	59
Chi_P02_2	2	315412	370
Chi_P02_2	2	315412	201
Chi_P02_2	2	315412	76
Chi_P02_2	2	315412	58
Chi_P02_2	2	315412	237
Chi_P02_2	2	315412	66
Chi_P02_2	2	315412	120
Chi_P02_2	2	315412	86
Chi_P02_2	2	315412	40
Chi_P02_2	2	315412	45
Chi_P02_2	2	315412	107
Chi_P02_2	2	315412	25
Chi_P02_2	2	315412	144
Chi_P02_2	2	315412	79
Chi_P02_2	2	315412	113
Chi_P02_2	2	315412	146
Chi_P02_2	2	315412	98
Chi_P02_2	2	315412	173
Chi_P02_2	2	315412	66
Chi_P02_2	2	315412	110
Chi_P02_2	2	315412	59
Chi_P02_2	2	315412	92
