fichier	leaf	surfaceLeaf	surfaceLesion
Chi_P03_2	1	298603	109
Chi_P03_2	1	298603	89
Chi_P03_2	1	298603	109
Chi_P03_2	1	298603	80
Chi_P03_2	1	298603	22
Chi_P03_2	1	298603	150
Chi_P03_2	1	298603	60
Chi_P03_2	1	298603	90
Chi_P03_2	1	298603	83
Chi_P03_2	1	298603	109
Chi_P03_2	1	298603	47
Chi_P03_2	1	298603	122
Chi_P03_2	1	298603	77
Chi_P03_2	1	298603	131
Chi_P03_2	1	298603	114
Chi_P03_2	1	298603	135
Chi_P03_2	1	298603	74
Chi_P03_2	1	298603	130
Chi_P03_2	1	298603	130
Chi_P03_2	1	298603	99
Chi_P03_2	1	298603	137
Chi_P03_2	1	298603	100
Chi_P03_2	1	298603	135
Chi_P03_2	1	298603	106
Chi_P03_2	1	298603	130
Chi_P03_2	1	298603	102
Chi_P03_2	1	298603	203
Chi_P03_2	1	298603	178
Chi_P03_2	1	298603	79
Chi_P03_2	1	298603	59
Chi_P03_2	1	298603	156
Chi_P03_2	1	298603	124
Chi_P03_2	1	298603	173
Chi_P03_2	1	298603	108
Chi_P03_2	1	298603	257
Chi_P03_2	1	298603	153
Chi_P03_2	1	298603	139
Chi_P03_2	1	298603	99
Chi_P03_2	1	298603	118
Chi_P03_2	1	298603	122
Chi_P03_2	1	298603	266
Chi_P03_2	1	298603	289
Chi_P03_2	1	298603	61
Chi_P03_2	1	298603	238
Chi_P03_2	1	298603	116
Chi_P03_2	1	298603	193
Chi_P03_2	1	298603	102
Chi_P03_2	1	298603	105
Chi_P03_2	1	298603	192
Chi_P03_2	1	298603	54
Chi_P03_2	1	298603	136
Chi_P03_2	1	298603	126
Chi_P03_2	1	298603	65
Chi_P03_2	1	298603	224
Chi_P03_2	1	298603	152
Chi_P03_2	1	298603	122
Chi_P03_2	1	298603	94
Chi_P03_2	1	298603	184
Chi_P03_2	1	298603	56
Chi_P03_2	1	298603	129
Chi_P03_2	1	298603	178
Chi_P03_2	1	298603	137
Chi_P03_2	1	298603	68
Chi_P03_2	1	298603	119
Chi_P03_2	1	298603	148
Chi_P03_2	1	298603	65
Chi_P03_2	1	298603	106
Chi_P03_2	1	298603	102
Chi_P03_2	1	298603	120
Chi_P03_2	1	298603	133
Chi_P03_2	1	298603	104
Chi_P03_2	1	298603	117
Chi_P03_2	1	298603	122
Chi_P03_2	1	298603	266
Chi_P03_2	1	298603	97
Chi_P03_2	1	298603	165
Chi_P03_2	1	298603	98
Chi_P03_2	1	298603	33
Chi_P03_2	1	298603	260
Chi_P03_2	1	298603	93
Chi_P03_2	1	298603	109
Chi_P03_2	1	298603	81
Chi_P03_2	1	298603	91
Chi_P03_2	1	298603	120
