image	leaf.number	lesion.status	lesion.number	lesion.surface	lesion.perimeter	lesion.radius.mean	lesion.radius.sd	lesion.radius.min	lesion.radius.max	leaf.surface	m.cx	m.cy	m.majoraxis	m.eccentricity	m.theta
testCut_1	1	keep	99	14	13	1.78589585548891	0.880382323066313	0.516015687115333	3.27533367016058	370067	196.571428571429	461.357142857143	7.52920570569066	0.947835509110722	1.47728540890085
testCut_1	1	keep	104	377	71	11.1368967422387	2.84201500739309	5.83018637778947	16.5968630148036	370067	574.774535809019	491.62599469496	31.4503099012538	0.869551584823673	0.52639763498488
testCut_1	1	keep	106	139	37	6.30929843691062	1.09179795466344	4.19789853162405	8.39083642228805	370067	698.618705035971	490.625899280576	16.2602791769324	0.724165382832721	0.524572408661539
testCut_1	1	keep	110	34	22	3.11632392106249	1.33348964769184	0.958864686805848	5.04627347981238	370067	298.970588235294	494.970588235294	11.7694632206311	0.937606902144545	0.318568055887348
testCut_1	1	keep	112	124	39	5.89519163487644	1.08551348204745	3.83528378472855	7.74872473654439	370067	644.975806451613	504.532258064516	14.9754510274082	0.650871663207572	-1.53081975674567
testCut_1	1	keep	113	416	78	11.3449368585202	2.7888669997566	4.55048747126803	15.9177134944952	370067	709.947115384615	512.002403846154	28.5026344172197	0.632156519555716	0.512213143286037
testCut_1	1	keep	114	12	9	1.52410573264617	0.268632544770983	1.02439382858811	1.83921615080522	370067	445.75	502.333333333333	4.16762029389852	0.490719214796527	-1.22512786244418
testCut_1	1	keep	115	11	9	1.41683715376238	0.302221626984684	0.949333749479748	1.88888888888891	370067	291.636363636364	505.909090909091	4.34612998414108	0.708443752642848	0.263033209494185
testCut_1	1	keep	116	151	49	6.45524042522304	1.52775521070782	2.22598713881971	8.78170166017458	370067	558.046357615894	513.092715231788	16.1215537986438	0.535096495192304	1.36210255432331
testCut_1	1	keep	118	62	30	4.28509112550236	1.69810176423454	1.50148075060736	7.09373745715974	370067	601.774193548387	511.467741935484	15.3440158304125	0.941308533264575	0.192168710552399
testCut_1	1	keep	119	26	17	2.49089402066291	0.646749061126482	1.42275136734681	3.78395812613537	370067	653.807692307692	514.230769230769	7.68983964801002	0.813105776246383	-0.0290757321468411
testCut_1	1	keep	121	73	31	4.49071159744633	1.21985076276591	2.29100398768576	6.50981808729372	370067	523.575342465753	523.356164383562	13.2230454139491	0.809627354517752	1.43916372668926
testCut_1	1	keep	122	378	102	10.3308575817725	3.38992137644444	2.37169811349609	16.7828533815867	370067	181.240740740741	534.809523809524	30.4928507749884	0.80999655756759	1.39384827136032
testCut_1	1	keep	124	124	41	5.96010807417629	1.65746465393934	2.98339644908241	8.69949091483378	370067	731.556451612903	527.879032258065	17.1520660496945	0.78310217505307	-1.5259264309609
testCut_1	1	keep	125	74	26	4.42913348857851	0.561007311070243	3.48496347386899	5.57387184435365	370067	570.189189189189	525.621621621622	11.0037095590301	0.619975950758511	0.147532401541441
testCut_1	1	keep	127	55	22	3.75098400565596	0.543894722029959	2.83608681632845	4.68534730183824	370067	557.981818181818	533.727272727273	9.58281843162738	0.635394778462281	-1.07579870437071
testCut_1	1	keep	128	15	11	1.74865628182362	0.560448065823304	0.949118773537314	2.72878745814614	370067	364.066666666667	541.333333333333	5.98259362134762	0.860439603150754	-1.47630897366377
testCut_1	1	keep	129	28	15	2.55383065213828	0.356143073901305	1.84872328318163	3.10125422656347	370067	443.785714285714	553.714285714286	6.65052164250793	0.583736794772796	-0.919711834181918
testCut_1	1	keep	130	15	12	1.85766520561801	0.697552853794019	0.901387818865997	3.05163890393343	370067	318.4	555.2	6.71417815286633	0.903837934850699	0.376311509500486
testCut_1	1	keep	131	40	20	3.24898496395331	0.783643224946984	2.08086520466847	4.66154480832267	370067	559.75	563.275	9.67308122297266	0.838249182019999	-0.651398375324074
testCut_1	1	keep	132	28	16	2.64018786795062	0.799239026778831	1.00778221853732	3.97059504356715	370067	387.035714285714	570.571428571429	8.50726698743012	0.868282576497334	-1.18087425965288
testCut_1	1	keep	133	87	31	4.84772848553326	0.985876811930242	2.95315489423505	6.61219508403558	370067	457.32183908046	575.126436781609	13.1550545243933	0.747213405444955	-0.00102826493802586
testCut_1	1	keep	134	92	28	4.97228723540389	0.370579325373956	4.10962657819962	5.8581227403338	370067	680.739130434783	577.152173913043	11.0362568665567	0.253707546031298	0.325319166600897
testCut_1	1	keep	135	12	9	1.52915165319407	0.325790831636325	1.05409255338946	2.02758751009941	370067	217.333333333333	575.916666666667	4.36404518140488	0.590703089182539	0.606012828256011
testCut_1	1	keep	136	335	102	10.6788311368307	3.05466553732221	4.35824839863341	17.5988584658287	370067	180.901492537313	590.492537313433	29.6567297269826	0.809410364610351	-1.25816374876398
testCut_1	1	keep	139	61	27	4.07799870206116	1.12988854421075	2.02318522722188	5.91770262767356	370067	482.803278688525	598.131147540984	12.5385504126328	0.866640450543309	0.309426259794102
testCut_1	1	keep	140	24	14	2.30305835546192	0.261478853693543	1.9232731454052	2.64285714285717	370067	594	601.291666666667	5.71304550030251	0.376998222230488	1.5707963267949
testCut_1	1	keep	141	13	10	1.60134316594918	0.44238000052881	0.800000000000001	2.1540659228538	370067	188.153846153846	602	5.20354908471081	0.80644258961848	1.5707963267949
testCut_1	1	keep	142	65	27	4.10190886409182	0.714437182853237	2.83448294276261	5.16729718706779	370067	625.861538461538	608.338461538462	11.0572069241818	0.727768472226538	-1.54815638536797
testCut_1	1	keep	143	18	13	2.23778933758961	0.855537171012728	1.08785658644081	3.68348304425016	370067	725.277777777778	605.777777777778	8.11677200512405	0.940159741488425	0.626265973809005
testCut_1	1	keep	144	653	158	14.5123992789684	6.34347304553895	1.22163375862732	25.7512193970038	370067	187.591117917305	631.142419601838	53.0742717014329	0.913437247612823	1.07106267593447
testCut_1	1	keep	145	23	14	2.23361843772962	0.268650636385288	1.71428571428572	2.63415555922654	370067	658.826086956522	611	5.4053113975243	0.128697890413071	1.5707963267949
testCut_1	1	keep	148	115	37	5.83225869404408	1.49436106424115	2.52987987542411	8.669316520974	370067	535.886956521739	619.060869565217	16.7310067238471	0.826938124259748	0.680342803195168
testCut_1	1	keep	149	28	15	2.5484163039716	0.415019286682407	2	3.16227766016838	370067	492.892857142857	622.107142857143	6.54653670710772	0.524631389879017	0.785398163417187
testCut_1	1	keep	151	148	41	6.5398233217372	1.55310995738758	4.01691841483713	8.96954328392416	370067	331.195945945946	634.587837837838	18.6926655971	0.836761471931247	0.250241199606032
testCut_1	1	keep	152	19	14	2.02549740122526	0.609795107842056	0.772618130456591	3.05142990904199	370067	290.473684210526	632.368421052632	6.67662705393388	0.832794476378011	0.344982959448884
testCut_1	1	keep	153	12	8	1.58113883008419	0	1.58113883008419	1.58113883008419	370067	357.5	636.5	3.82970843102029	2.817344226795e-06	0
testCut_1	1	keep	154	13	11	1.6232601717184	0.490978077681678	1.01639453522722	2.54707740474939	370067	736.538461538462	640.076923076923	5.30817972426772	0.771693633710069	0.356761096913354
testCut_1	1	keep	155	19	16	2.14764871879673	0.79605196479297	0.257694101601104	3.36398666019947	370067	742.894736842105	648.052631578947	7.69249143457196	0.858600579281557	-0.796575163111749
testCut_1	1	keep	156	21	12	2.18552037195705	0.465356056494658	1.50231303144333	2.95921348409414	370067	459.857142857143	652.47619047619	6.24457544097002	0.720266076159125	0.60580292063367
testCut_1	1	keep	157	17	11	1.90444523822563	0.329583865931514	1.16420440680596	2.29444172074977	370067	520.235294117647	656	5.09273977326967	0.54065656790023	0.843952535726631
testCut_1	1	keep	160	16	11	1.80937420733418	0.338518433619084	1.43739893644018	2.57129738613292	370067	472.5625	665.375	5.042040092329	0.600159157548475	-0.41442452939449
testCut_1	1	keep	162	24	14	2.37121799528137	0.504852690655351	1.59719141249987	3.44045559394067	370067	538.208333333333	670.416666666667	6.88217882983755	0.753162982893001	1.28453745171678
testCut_1	1	keep	165	19	13	2.07240725265624	0.653468951260944	0.860026145192255	3.2653823502756	370067	605.947368421053	673.263157894737	6.33699312796725	0.720312949853741	1.56015963381187
testCut_1	1	keep	167	116	34	5.68679437745287	0.976978687397663	3.97788001475215	7.29625205962947	370067	185.612068965517	682.26724137931	15.1185773806738	0.76034170492443	0.729527983324818
testCut_1	1	keep	170	24	14	2.44515926772866	0.732463158042532	1.24744637118378	3.68186399110282	370067	345.875	705.583333333333	8.01015813338092	0.877032897702691	1.08057024041811
testCut_1	1	keep	175	62	26	4.06460894578565	0.936420371372865	2.34236768901312	5.40887392714633	370067	414.306451612903	729.096774193548	11.733912662026	0.808160415564082	-0.267530630246702
testCut_1	1	keep	177	18	12	1.95477615018027	0.309058035574307	1.5	2.5	370067	290.5	735	5.54259346185639	0.693483744180088	1.16746055207774
testCut_1	1	keep	178	13	10	1.63943548043341	0.449723587880454	0.640312423743288	2.45153013442626	370067	408.461538461538	736.461538461538	5.09033341124677	0.743712555408613	0.406714101706013
testCut_1	1	keep	180	107	53	7.09792883939929	3.51231936516305	1.38045658293136	13.2608090478588	370067	351.420560747664	741.448598130841	27.1955665733917	0.980555783773246	0.159521119151206
