image	leaf.number	lesion.status	lesion.number	lesion.surface	lesion.perimeter	lesion.radius.mean	lesion.radius.sd	lesion.radius.min	lesion.radius.max	leaf.surface	m.cx	m.cy	m.majoraxis	m.eccentricity	m.theta
testCut_2	1	keep	1	54	22	3.75999742988302	0.600294270812716	2.76377092973822	4.89919035307902	366426	543.666666666667	214.703703703704	9.9004675120069	0.700585708289851	0.882261827901803
testCut_2	1	keep	3	76	27	4.45388051589403	0.644475677459094	3.03794024509776	5.46770039408262	366426	369.828947368421	217.934210526316	10.6112849047299	0.441485265748804	0.688358875335556
testCut_2	1	keep	4	20	12	2.08902484944361	0.283583537694853	1.6996731711976	2.42670329642684	366426	441.75	215.75	5.13809303146575	0.275240941281606	-0.785398163398813
testCut_2	1	keep	7	30	16	2.66789587638471	0.432457041530654	1.71619127721825	3.32720791355154	366426	836.966666666667	222.533333333333	7.17950758111935	0.665946211334805	0.372621822192842
testCut_2	1	keep	8	63	27	3.97811663183887	1.12294604348265	0.993807989999903	5.55666655557777	366426	382.84126984127	225.571428571429	11.2936950632426	0.695016609773663	-0.929635000547518
testCut_2	1	keep	10	37	17	3.00835816846862	0.252918922619871	2.47408715821326	3.38733648209127	366426	877.864864864865	228.108108108108	7.08281733682719	0.348965053039593	-1.39297838465275
testCut_2	1	keep	11	33	17	2.82243569256943	0.469795670885514	1.87590808460025	3.66881555988535	366426	818.515151515152	234.212121212121	7.77321818063742	0.724902540047878	-0.967058179542217
testCut_2	1	keep	16	11	9	1.41683715376238	0.302221626984686	0.949333749479721	1.88888888888889	366426	422.909090909091	266.636363636364	4.34612998414205	0.708443752634621	1.30776311729587
testCut_2	1	keep	18	13	9	1.62280392785857	0.182137526044079	1.37436854187255	1.88561808316413	366426	455.615384615385	270.615384615385	4.31866733772985	0.52355675444724	0.785398163396025
testCut_2	1	keep	19	19	12	2.12613073774148	0.527426959058785	1.45535409971441	3.07431112428278	366426	381.263157894737	275.789473684211	6.52243834121043	0.822732165812913	-0.719020688544002
testCut_2	1	keep	21	20	15	2.10917756247435	0.663520081718426	1.08525470640664	3.29309040939425	366426	610.65	290.45	6.55086040610439	0.769757383302327	-1.27548612748495
testCut_2	1	keep	22	30	17	2.64805823814289	0.468637895862207	1.79965394597391	3.63041744099046	366426	794.8	295.366666666667	7.2382455156115	0.674589562311267	0.9466271307031
